flow_row_id,id.orig_p,id.resp_p,duration,orig_bytes,resp_bytes,missed_bytes,orig_pkts,orig_ip_bytes,resp_pkts,resp_ip_bytes,proto,service,conn_state,history,label
21322,52952,443,267.648078,2482.0,44145.0,39,89,8409,125,93954,tcp,ssl,SF,ShADTadttTgFf,0
21323,52958,443,267.85233,2421.0,7105.0,0,46,6716,56,16594,tcp,ssl,SF,ShADTadttTFf,0
21324,52971,443,240.068781,1610.0,34178.0,0,64,5974,78,71620,tcp,ssl,SF,ShADTadttTFf,0
21325,52972,443,240.267195,1753.0,11064.0,0,48,5484,50,24272,tcp,ssl,SF,ShADTadttTFf,0
21326,52951,443,271.221604,2146.0,12720.0,0,52,6454,60,27984,tcp,ssl,SF,ShADTadttTFf,0
21327,63133,2567,,,,0,2,96,0,0,tcp,missing,S0,S,1
21328,52973,443,241.356861,1821.0,14734.0,247,56,6012,54,31772,tcp,ssl,SF,ShADTadtgtTFf,0
21329,52974,443,241.266846,2371.0,21357.0,0,54,7048,70,45658,tcp,ssl,SF,ShADTadttTFf,0
21330,54252,443,0.105046,5430.0,6184.0,0,16,5878,20,6744,udp,missing,SF,Dd,0
21331,58035,443,20.314195,11276.0,6128.0,0,30,12116,28,6912,udp,missing,SF,Dd,0
21332,63134,2567,3.241719,0.0,0.0,0,4,208,0,0,tcp,missing,S0,S,1
21333,55223,443,0.021406,2948.0,4704.0,0,10,3228,8,4928,udp,missing,SF,Dd,0
21334,52470,443,0.045844,5558.0,13882.0,0,12,5894,16,14330,udp,missing,SF,Dd,0
21335,63134,2567,,,,0,2,96,0,0,tcp,missing,S0,S,1
21336,58052,443,0.045244,2898.0,3826.0,0,6,3066,8,4050,udp,missing,SF,Dd,0
21337,52976,443,258.82358,2823.0,6781.0,0,50,7680,54,15866,tcp,ssl,SF,ShADTadtTtFf,0
21338,52978,443,260.327049,4581.0,6285.0,0,50,11196,56,14954,tcp,ssl,SF,ShADTadttTFf,0
21339,61866,443,0.051147,5994.0,16606.0,0,26,6722,20,17166,udp,missing,SF,Dd,0
21340,63136,2567,3.014496,0.0,0.0,0,4,208,0,0,tcp,missing,S0,S,1
21341,51023,443,2.255375,6678.0,84084.0,0,64,8470,90,86604,udp,missing,SF,Dd,0
21342,50080,443,7.886653,8818.0,7128.0,0,32,9714,34,8080,udp,missing,SF,Dd,0
21343,52906,443,0.075945,3086.0,4718.0,0,12,3422,10,4998,udp,missing,SF,Dd,0
21344,63136,2567,1e-06,0.0,0.0,0,2,96,0,0,tcp,missing,S0,S,1
21345,63422,443,16.454389,30354.0,1325062.0,0,648,48498,1076,1355190,udp,missing,SF,Dd,0
21346,63137,2567,3.00624,0.0,0.0,0,4,208,0,0,tcp,missing,S0,S,1
21347,63137,2567,,,,0,2,96,0,0,tcp,missing,S0,S,1
21348,65462,443,0.07471,7258.0,6644.0,0,16,7706,18,7148,udp,missing,SF,Dd,0
21349,138,138,0.000212,1442.0,0.0,0,7,1638,0,0,udp,missing,S0,D,0
21350,63138,2567,3.285318,0.0,0.0,0,4,208,0,0,tcp,missing,S0,S,1
21351,61231,443,0.102168,8536.0,19612.0,0,38,9600,36,20620,udp,missing,SF,Dd,0
21352,53736,443,0.149304,25943.0,1164075.0,0,574,42015,945,1190535,udp,missing,SF,Dd,0
21353,56264,57076,0.000218,1040.0,0.0,0,2,1096,0,0,udp,missing,S0,D,0
21354,48598,57076,1e-06,1040.0,0.0,0,2,1096,0,0,udp,missing,S0,D,0
21355,34880,57076,,,,0,2,1096,0,0,udp,missing,S0,D,0
21356,57076,1900,3.058559,7700.0,0.0,0,44,8932,0,0,udp,missing,S0,D,0
21357,41370,57076,0.000256,1040.0,0.0,0,2,1096,0,0,udp,missing,S0,D,0
21358,63138,2567,,,,0,2,96,0,0,tcp,missing,S0,S,1
21359,1900,57076,7.883827,14208.0,0.0,0,48,15552,0,0,udp,missing,S0,D,0
21360,3,3,7.876261,15552.0,0.0,0,48,16896,0,0,icmp,missing,OTH,missing,0
21361,57075,443,22.946668,6192.0,6956.0,0,26,6920,28,7740,udp,missing,SF,Dd,0
21362,63140,2567,3.148502,0.0,0.0,0,4,208,0,0,tcp,missing,S0,S,1
21363,49231,443,230.74807,362888.0,77042.0,0,670,381648,596,93730,udp,missing,SF,Dd,0
21364,63140,2567,,,,0,2,96,0,0,tcp,missing,S0,S,1
21365,58667,443,93.426995,140236.0,8122774.0,0,3306,232804,6608,8307798,udp,missing,SF,Dd,0
21366,55651,443,0.046265,2896.0,3826.0,0,6,3064,8,4050,udp,missing,SF,Dd,0
21367,63122,443,240.123225,1679.0,6734.0,0,50,5392,54,15796,tcp,ssl,SF,ShADTadttTFf,0
21368,63141,2567,3.127998,0.0,0.0,0,4,208,0,0,tcp,missing,S0,S,1
21369,55186,443,9.947771,9742.0,6978.0,0,26,10470,28,7762,udp,missing,SF,Dd,0
21370,54394,443,0.047812,5632.0,13108.0,0,14,6024,16,13556,udp,missing,SF,Dd,0
21371,63141,2567,,,,0,2,96,0,0,tcp,missing,S0,S,1
21372,51964,443,5.042652,10304.0,5672.0,0,28,11088,28,6456,udp,missing,SF,Dd,0
21373,52904,8008,601.149384,245.0,1203.0,0,40,2162,38,6644,tcp,http,SF,ShADTadtTFf,0
21374,63143,80,0.022932,235.0,1264.0,0,10,894,10,2952,tcp,http,SF,ShADTadtfF,0
21375,63142,80,0.038935,235.0,1264.0,0,10,894,10,2952,tcp,http,SF,ShADTadtfF,0
21376,63144,2567,3.006427,0.0,0.0,0,4,208,0,0,tcp,missing,S0,S,1
21377,63144,2567,,,,0,2,96,0,0,tcp,missing,S0,S,1
21378,61268,443,5.04762,15164.0,6500.0,0,34,16116,36,7508,udp,missing,SF,Dd,0
21379,63131,443,240.050468,1721.0,6073.0,0,42,5204,44,14050,tcp,ssl,SF,ShADTadttTFf,0
21380,52913,443,610.297762,3321.0,8003.0,0,56,8956,64,18926,tcp,ssl,SF,ShADTadtTtfF,0
21381,63145,2567,3.038499,0.0,0.0,0,4,208,0,0,tcp,missing,S0,S,1
21382,52975,443,441.612303,2167.0,9161.0,0,74,7462,80,21762,tcp,ssl,SF,ShADTadttTFf,0
21383,52977,443,438.622878,2114.0,6713.0,0,62,6774,70,16544,tcp,ssl,SF,ShADTadttTFf,0
21384,58350,5355,0.101151,506.0,0.0,0,22,1122,0,0,udp,dns,S0,D,0
21385,63135,443,170.591261,591.0,5455.0,0,22,2092,22,11886,tcp,ssl,SF,ShADTadtFf,0
21386,63145,2567,,,,0,2,96,0,0,tcp,missing,S0,S,1
21387,62588,443,0.03108,591.0,5495.0,0,16,1846,16,11654,tcp,ssl,SF,ShADTadtFRf,0
21388,36059,64365,0.000216,1040.0,0.0,0,2,1096,0,0,udp,missing,S0,D,0
21389,52966,443,479.140324,1805.0,10921.0,0,60,6078,70,24906,tcp,ssl,SF,ShADTadttTFf,0
21390,52968,443,477.371752,2310.0,31715.0,0,102,8950,124,68654,tcp,ssl,SF,ShADTadttTFf,0
21391,57792,64365,,,,0,2,1096,0,0,udp,missing,S0,D,0
21392,50059,64365,0.000209,1040.0,0.0,0,2,1096,0,0,udp,missing,S0,D,0
21393,64365,1900,3.060965,7700.0,0.0,0,44,8932,0,0,udp,missing,S0,D,0
21394,51066,64365,,,,0,2,1096,0,0,udp,missing,S0,D,0
21395,3,3,1.404599,1280.0,0.0,0,4,1392,0,0,icmp,missing,OTH,missing,0
21396,1900,64365,5.566313,14208.0,0.0,0,48,15552,0,0,udp,missing,S0,D,0
21397,62591,2567,3.232642,0.0,0.0,0,4,208,0,0,tcp,missing,S0,S,1
21398,62591,2567,,,,0,2,96,0,0,tcp,missing,S0,S,1
21399,62592,2567,3.103853,0.0,0.0,0,4,208,0,0,tcp,missing,S0,S,1
21400,68,67,0.000724,616.0,600.0,0,2,672,2,656,udp,dhcp,SF,Dd,0
21401,62592,2567,,,,0,2,96,0,0,tcp,missing,S0,S,1
21402,50301,443,0.089145,5382.0,5240.0,0,8,5606,6,5408,udp,missing,SF,Dd,0
21403,64811,443,0.396658,5694.0,53984.0,0,38,6758,60,55664,udp,missing,SF,Dd,0
21404,55342,443,0.277668,11704.0,5574.0,0,28,12488,20,6134,udp,missing,SF,Dd,0
21405,50979,443,5.075202,68436.0,2973432.0,0,1162,100972,2486,3043040,udp,missing,SF,Dd,0
21406,65441,443,6.260811,15710.0,145246.0,0,122,19126,148,149390,udp,missing,SF,Dd,0
21407,60150,443,0.430726,12708.0,202952.0,0,104,15620,172,207768,udp,missing,SF,Dd,0
21408,62856,443,0.630651,13982.0,12138.0,0,26,14710,20,12698,udp,missing,SF,Dd,0
21409,53342,1900,16.181092,8778.0,0.0,0,66,10626,0,0,udp,missing,S0,D,0
21410,52552,443,0.160276,15924.0,160668.0,0,114,19116,156,165036,udp,missing,SF,Dd,0
21411,1900,53342,14.805556,21312.0,0.0,0,72,23328,0,0,udp,missing,S0,D,0
21412,62593,2567,3.135848,0.0,0.0,0,4,208,0,0,tcp,missing,S0,S,1
21413,62693,443,0.020281,2950.0,4680.0,0,10,3230,8,4904,udp,missing,SF,Dd,0
21414,62593,2567,,,,0,2,96,0,0,tcp,missing,S0,S,1
21415,60566,443,0.060877,4854.0,5488.0,0,18,5358,18,5992,udp,missing,SF,Dd,0
21416,51311,443,0.075796,5556.0,6148.0,0,20,6116,18,6652,udp,missing,SF,Dd,0
21417,62103,443,0.07038,8352.0,15862.0,0,24,9024,28,16646,udp,missing,SF,Dd,0
21418,64485,443,29.666004,27846.0,17476.0,0,102,30702,110,20556,udp,missing,SF,Dd,0
21419,56116,443,0.02276,5030.0,29690.0,0,20,5590,32,30586,udp,missing,SF,Dd,0
21420,59111,443,30.368968,18610.0,138080.0,0,118,21914,152,142336,udp,missing,SF,Dd,0
21421,64887,443,25.768295,11638.0,5370.0,0,30,12478,22,5986,udp,missing,SF,Dd,0
21422,54121,443,0.081213,6216.0,5572.0,0,20,6776,20,6132,udp,missing,SF,Dd,0
21423,62594,2567,3.001488,0.0,0.0,0,4,208,0,0,tcp,missing,S0,S,1
21424,62594,2567,0.000272,0.0,0.0,0,2,96,0,0,tcp,missing,S0,S,1
21425,59213,443,50.824546,26654.0,6916.0,0,64,28446,54,8428,udp,missing,SF,Dd,0
21426,51339,443,4.324592,8502.0,6870.0,0,26,9230,24,7542,udp,missing,SF,Dd,0
21427,62441,443,0.12732,6446.0,17596.0,0,28,7230,24,18268,udp,missing,SF,Dd,0
21428,62589,443,118.204619,861.0,1364.0,0,18,2494,16,5396,tcp,ssl,SF,ShADTadtFf,0
21429,62596,2567,3.029075,0.0,0.0,0,4,208,0,0,tcp,missing,S0,S,1
21430,46324,58248,0.000216,1040.0,0.0,0,2,1096,0,0,udp,missing,S0,D,0
21431,63139,443,240.068375,1679.0,7121.0,0,52,5496,50,16386,tcp,ssl,SF,ShADTadttTFf,0
21432,51937,58248,0.00024,1040.0,0.0,0,2,1096,0,0,udp,missing,S0,D,0
21433,54792,58248,1e-06,1040.0,0.0,0,2,1096,0,0,udp,missing,S0,D,0
21434,58248,1900,3.041758,7700.0,0.0,0,44,8932,0,0,udp,missing,S0,D,0
21435,55925,58248,,,,0,2,1096,0,0,udp,missing,S0,D,0
21436,3,3,1.706286,5832.0,0.0,0,18,6336,0,0,icmp,missing,OTH,missing,0
21437,62596,2567,0.000244,0.0,0.0,0,2,96,0,0,tcp,missing,S0,S,1
21438,1900,58248,5.926566,14208.0,0.0,0,48,15552,0,0,udp,missing,S0,D,0
21439,55436,443,0.051039,3002.0,4920.0,0,12,3338,10,5200,udp,missing,SF,Dd,0
21440,62600,2567,3.163567,0.0,0.0,0,4,208,0,0,tcp,missing,S0,S,1
21441,137,137,0.006008,1100.0,0.0,0,22,1716,0,0,udp,dns,S0,D,0
21442,62600,2567,,,,0,2,96,0,0,tcp,missing,S0,S,1
21443,63112,443,0.047765,2900.0,3826.0,0,6,3068,8,4050,udp,missing,SF,Dd,0
21444,62601,2567,3.256257,0.0,0.0,0,4,208,0,0,tcp,missing,S0,S,1
21445,62227,443,164.609088,475348.0,412781.0,0,933,501472,913,438345,udp,missing,SF,Dd,0
21446,62601,2567,0.000218,0.0,0.0,0,2,96,0,0,tcp,missing,S0,S,1
21447,50561,443,0.022964,5360.0,4680.0,0,10,5640,8,4904,udp,missing,SF,Dd,0
21448,57158,445,0.001465,0.0,0.0,0,8,440,8,384,tcp,missing,RSTR,ShAFar,0
21449,57159,139,1.000714,0.0,0.0,0,8,440,4,224,tcp,missing,SF,ShAFf,0
21450,53163,443,53.610163,11512.0,7676.0,0,42,12688,50,9076,udp,missing,SF,Dd,0
21451,57162,445,0.397175,286.0,699.0,0,20,1636,14,2094,tcp,"gssapi,ntlm,smb",RSTR,ShADTdtFar,0
21452,50674,137,,,,0,0,0,2,180,udp,dns,SHR,^d,0
21453,137,137,0.004642,286.0,484.0,0,5,426,3,568,udp,dns,SF,D^d,0
21454,137,137,0.000311,550.0,0.0,0,11,858,0,0,udp,dns,S0,D,0
21455,62602,2567,3.028978,0.0,0.0,0,4,208,0,0,tcp,missing,S0,S,1
21456,138,138,12.860724,2849.0,0.0,0,14,3241,0,0,udp,missing,S0,D,0
21457,62602,2567,,,,0,2,96,0,0,tcp,missing,S0,S,1
21458,58440,443,10.327896,16402.0,6574.0,0,38,17466,44,7806,udp,missing,SF,Dd,0
21459,61119,443,141.823325,365544.0,29111535.0,0,9372,627960,23480,29768975,udp,missing,SF,Dd,0
21460,62603,2567,3.00057,0.0,0.0,0,4,208,0,0,tcp,missing,S0,S,1
21461,62586,443,241.229007,3758.0,6736.0,0,47,9429,69,16388,tcp,ssl,SF,ShADTadttTFf,0
21462,62603,2567,1e-06,0.0,0.0,0,2,96,0,0,tcp,missing,S0,S,1
21463,62587,443,240.038494,1712.0,9897.0,0,42,5186,46,21778,tcp,ssl,SF,ShADTadttTFf,0
21464,62590,443,240.061081,1949.0,6313.0,0,38,5452,42,14450,tcp,ssl,SF,ShADTadttTFf,0
21465,40865,63491,0.000216,1040.0,0.0,0,2,1096,0,0,udp,missing,S0,D,0
21466,46882,63491,0.000216,1040.0,0.0,0,2,1096,0,0,udp,missing,S0,D,0
21467,47919,63491,0.000216,1040.0,0.0,0,2,1096,0,0,udp,missing,S0,D,0
21468,63491,1900,3.14169,7525.0,0.0,0,43,8729,0,0,udp,missing,S0,D,0
21469,46505,63491,0.000215,1040.0,0.0,0,2,1096,0,0,udp,missing,S0,D,0
21470,3,3,2.494188,7127.0,0.0,0,22,7743,0,0,icmp,missing,OTH,missing,0
21471,63677,443,0.072544,5546.0,12532.0,0,12,5882,18,13036,udp,missing,SF,Dd,0
21472,1900,63491,6.820199,13022.0,0.0,0,44,14254,0,0,udp,missing,S0,D,0
21473,138,138,0.000244,360.0,0.0,0,2,416,0,0,udp,missing,S0,D,0
21474,54373,443,1.648023,54203.0,5060560.0,0,1358,92227,4077,5174716,udp,missing,SF,Dd,0
21475,62604,2567,3.037342,0.0,0.0,0,4,208,0,0,tcp,missing,S0,S,1
21476,62604,2567,0.000242,0.0,0.0,0,2,96,0,0,tcp,missing,S0,S,1
21477,57517,443,0.064637,4574.0,6604.0,0,16,5022,16,7052,udp,missing,SF,Dd,0
21478,62605,2567,2.994723,0.0,0.0,0,4,208,0,0,tcp,missing,S0,S,1
21479,62605,2567,1e-06,0.0,0.0,0,2,96,0,0,tcp,missing,S0,S,1
21480,64322,443,0.04494,2894.0,3826.0,0,6,3062,8,4050,udp,missing,SF,Dd,0
21481,62607,2567,3.051973,0.0,0.0,0,4,208,0,0,tcp,missing,S0,S,1
21482,64808,443,29.993898,81176.0,5220994.0,0,1987,136812,4216,5339042,udp,missing,SF,Dd,0
21483,64711,443,0.066729,5481.0,6646.0,0,17,5957,18,7150,udp,missing,SF,Dd,0
21484,62607,2567,,,,0,2,96,0,0,tcp,missing,S0,S,1
21485,57373,5355,0.101311,506.0,0.0,0,22,1122,0,0,udp,dns,S0,D,0
21486,63806,2567,3.035861,0.0,0.0,0,4,208,0,0,tcp,missing,S0,S,1
21487,63806,2567,,,,0,2,96,0,0,tcp,missing,S0,S,1
21488,49907,443,0.079182,6518.0,6644.0,0,16,6966,18,7148,udp,missing,SF,Dd,0
21489,61874,443,100.068014,28572.0,8160.0,0,80,30812,98,10904,udp,missing,SF,Dd,0
21490,51108,443,0.05251,5528.0,12248.0,0,12,5864,16,12696,udp,missing,SF,Dd,0
21491,54732,443,11.279446,51810.0,5169260.0,0,1302,88266,4157,5285656,udp,missing,SF,Dd,0
21492,63807,2567,3.044986,0.0,0.0,0,4,208,0,0,tcp,missing,S0,S,1
21493,42081,51109,0.000243,1040.0,0.0,0,2,1096,0,0,udp,missing,S0,D,0
21494,53879,51109,0.000216,1040.0,0.0,0,2,1096,0,0,udp,missing,S0,D,0
21495,51109,1900,3.024533,7700.0,0.0,0,44,8932,0,0,udp,missing,S0,D,0
21496,32913,51109,0.000206,1040.0,0.0,0,2,1096,0,0,udp,missing,S0,D,0
21497,1900,51109,6.625923,14208.0,0.0,0,48,15552,0,0,udp,missing,S0,D,0
21498,3,3,1.104049,3888.0,0.0,0,12,4224,0,0,icmp,missing,OTH,missing,0
21499,68,67,0.0008,616.0,600.0,0,2,672,2,656,udp,dhcp,SF,Dd,0
21500,63807,2567,0.00024,0.0,0.0,0,2,96,0,0,tcp,missing,S0,S,1
21501,61344,443,0.312954,24508.0,1198514.0,0,534,39460,973,1225758,udp,missing,SF,Dd,0
21502,53342,1900,15.331943,8778.0,0.0,0,66,10626,0,0,udp,missing,S0,D,0
21503,1900,53342,15.707792,21312.0,0.0,0,72,23328,0,0,udp,missing,S0,D,0
21504,63809,2567,3.001369,0.0,0.0,0,4,208,0,0,tcp,missing,S0,S,1
21505,63809,2567,0.000243,0.0,0.0,0,2,96,0,0,tcp,missing,S0,S,1
21506,65303,443,0.045132,5066.0,3830.0,0,6,5234,8,4054,udp,missing,SF,Dd,0
21507,61276,443,0.063878,4838.0,6604.0,0,16,5286,16,7052,udp,missing,SF,Dd,0
21508,51322,443,0.144798,3706.0,8646.0,0,20,4266,22,9262,udp,missing,SF,Dd,0
21509,63810,2567,3.015307,0.0,0.0,0,4,208,0,0,tcp,missing,S0,S,1
21510,63810,2567,,,,0,2,96,0,0,tcp,missing,S0,S,1
21511,61508,443,29.895315,71535.0,5165285.0,0,1797,121851,4163,5281849,udp,missing,SF,Dd,0
21512,62595,443,316.001207,2113.0,6713.0,0,57,6565,58,15890,tcp,ssl,SF,ShADTadttTFf,0
21513,63811,2567,2.998193,0.0,0.0,0,4,208,0,0,tcp,missing,S0,S,1
21514,63811,2567,0.000241,0.0,0.0,0,2,96,0,0,tcp,missing,S0,S,1
21515,53566,443,0.499317,8034.0,232496.0,0,132,11730,199,238068,udp,missing,SF,Dd,0
21516,59165,443,0.081823,4908.0,6902.0,0,26,5636,26,7630,udp,missing,SF,Dd,0
21517,63812,2567,3.011771,0.0,0.0,0,4,208,0,0,tcp,missing,S0,S,1
21518,63812,2567,,,,0,2,96,0,0,tcp,missing,S0,S,1
21519,61621,1900,3.01987,7700.0,0.0,0,44,8932,0,0,udp,missing,S0,D,0
21520,47224,61621,0.000513,1040.0,0.0,0,2,1096,0,0,udp,missing,S0,D,0
21521,55655,61621,,,,0,2,1096,0,0,udp,missing,S0,D,0
21522,58618,61621,0.000216,1040.0,0.0,0,2,1096,0,0,udp,missing,S0,D,0
21523,34617,61621,0.000216,1040.0,0.0,0,2,1096,0,0,udp,missing,S0,D,0
21524,63309,443,30.941806,81825.0,4928814.0,0,2084,140177,3973,5040058,udp,missing,SF,Dd,0
21525,63820,2567,2.998291,0.0,0.0,0,4,208,0,0,tcp,missing,S0,S,1
21526,63820,2567,,,,0,2,96,0,0,tcp,missing,S0,S,1
21527,1900,61621,10.081234,14208.0,0.0,0,48,15552,0,0,udp,missing,S0,D,0
21528,3,3,10.080557,15552.0,0.0,0,48,16896,0,0,icmp,missing,OTH,missing,0
21529,63821,2567,2.999513,0.0,0.0,0,4,208,0,0,tcp,missing,S0,S,1
21530,64113,443,0.5333,62417.0,4387151.0,0,1579,106629,3531,4486019,udp,missing,SF,Dd,0
21531,60998,443,0.048725,5132.0,3830.0,0,8,5356,8,4054,udp,missing,SF,Dd,0
21532,63821,2567,0.000259,0.0,0.0,0,2,96,0,0,tcp,missing,S0,S,1
21533,62606,443,240.081091,1675.0,6730.0,0,46,5224,50,15604,tcp,ssl,SF,ShADTadttTFf,0
21534,63822,2567,3.224127,0.0,0.0,0,4,208,0,0,tcp,missing,S0,S,1
21535,64873,443,0.086132,16619.0,859140.0,0,315,25439,697,878656,udp,missing,SF,Dd,0
21536,63822,2567,,,,0,2,96,0,0,tcp,missing,S0,S,1
21537,63823,2567,3.028578,0.0,0.0,0,4,208,0,0,tcp,missing,S0,S,1
21538,63823,2567,0.000244,0.0,0.0,0,2,96,0,0,tcp,missing,S0,S,1
21539,52181,443,0.190311,19762.0,1079318.0,0,405,31102,873,1103762,udp,missing,SF,Dd,0
21540,63824,2567,3.006594,0.0,0.0,0,4,208,0,0,tcp,missing,S0,S,1
21541,33855,51671,0.000217,1040.0,0.0,0,2,1096,0,0,udp,missing,S0,D,0
21542,35384,51671,,,,0,2,1096,0,0,udp,missing,S0,D,0
21543,49389,51671,0.000216,1040.0,0.0,0,2,1096,0,0,udp,missing,S0,D,0
21544,51671,1900,3.034541,7525.0,0.0,0,43,8729,0,0,udp,missing,S0,D,0
21545,51337,51671,0.000217,1040.0,0.0,0,2,1096,0,0,udp,missing,S0,D,0
21546,63824,2567,,,,0,2,96,0,0,tcp,missing,S0,S,1
21547,52691,443,0.264833,29110.0,1235156.0,0,606,46078,1004,1263268,udp,missing,SF,Dd,0
21548,1900,51671,11.03825,14208.0,0.0,0,48,15552,0,0,udp,missing,S0,D,0
21549,3,3,11.036906,15552.0,0.0,0,48,16896,0,0,icmp,missing,OTH,missing,0
21550,56966,2567,3.08921,0.0,0.0,0,4,208,0,0,tcp,missing,S0,S,1
21551,58668,5355,0.101483,506.0,0.0,0,22,1122,0,0,udp,dns,S0,D,0
21552,56966,2567,0.000242,0.0,0.0,0,2,96,0,0,tcp,missing,S0,S,1
21553,60287,443,0.106401,19259.0,1086252.0,0,324,28331,881,1110920,udp,missing,SF,Dd,0
21554,56629,443,0.02356,5384.0,5240.0,0,8,5608,6,5408,udp,missing,SF,Dd,0
21555,56967,2567,3.482577,0.0,0.0,0,4,208,0,0,tcp,missing,S0,S,1
21556,56967,2567,,,,0,2,96,0,0,tcp,missing,S0,S,1
21557,56969,80,0.004055,235.0,1264.0,0,10,894,10,2952,tcp,http,SF,ShADTadtfF,0
21558,56970,80,0.008696,235.0,1264.0,0,10,894,10,2952,tcp,http,SF,ShADTadtfF,0
21559,64776,443,294.07577,63006.0,14606.0,0,204,68718,250,21606,udp,missing,SF,Dd,0
21560,53251,443,0.082544,17661.0,849828.0,0,342,27237,693,869232,udp,missing,SF,Dd,0
21561,68,67,0.000929,616.0,600.0,0,2,672,2,656,udp,dhcp,SF,Dd,0
21562,56971,2567,0.000243,0.0,0.0,0,2,104,0,0,tcp,missing,S0,S,1
21563,56971,2567,0.000244,0.0,0.0,0,2,96,0,0,tcp,missing,S0,S,1
21564,53342,1900,15.655401,8512.0,0.0,0,64,10304,0,0,udp,missing,S0,D,0
21565,1900,53342,12.990184,20424.0,0.0,0,69,22356,0,0,udp,missing,S0,D,0
21566,62928,443,0.149567,25820.0,1143208.0,0,573,41864,925,1169108,udp,missing,SF,Dd,0
21567,51253,443,0.048248,4722.0,5476.0,0,16,5170,18,5980,udp,missing,SF,Dd,0
21568,56972,2567,3.00732,0.0,0.0,0,4,208,0,0,tcp,missing,S0,S,1
21569,56972,2567,,,,0,2,96,0,0,tcp,missing,S0,S,1
21570,61000,51254,0.000241,1040.0,0.0,0,2,1096,0,0,udp,missing,S0,D,0
21571,48213,51254,0.000217,1040.0,0.0,0,2,1096,0,0,udp,missing,S0,D,0
21572,53604,51254,0.000217,1040.0,0.0,0,2,1096,0,0,udp,missing,S0,D,0
21573,51254,1900,3.038216,3850.0,0.0,0,22,4466,0,0,udp,missing,S0,D,0
21574,47437,51254,0.000219,1040.0,0.0,0,2,1096,0,0,udp,missing,S0,D,0
21575,3,3,1.052332,1298.0,0.0,0,4,1410,0,0,icmp,missing,OTH,missing,0
21576,1900,51254,6.015522,14208.0,0.0,0,48,15552,0,0,udp,missing,S0,D,0
21577,56968,80,55.119117,0.0,0.0,0,8,346,6,264,tcp,missing,RSTR,ShAfDTr,0
21578,56973,2567,3.000525,0.0,0.0,0,4,208,0,0,tcp,missing,S0,S,1
21579,56973,2567,0.000242,0.0,0.0,0,2,96,0,0,tcp,missing,S0,S,1
21580,56974,2567,3.587568,0.0,0.0,0,4,208,0,0,tcp,missing,S0,S,1
21581,50009,443,29.923574,83259.0,4974326.0,0,2122,142675,4024,5086998,udp,missing,SF,Dd,0
21582,56974,2567,,,,0,2,96,0,0,tcp,missing,S0,S,1
21583,61168,443,0.045914,2900.0,3826.0,0,6,3068,8,4050,udp,missing,SF,Dd,0
21584,56975,2567,3.126687,0.0,0.0,0,4,208,0,0,tcp,missing,S0,S,1
21585,58892,443,0.256887,17865.0,1169554.0,0,343,27469,948,1196098,udp,missing,SF,Dd,0
21586,56975,2567,0.000243,0.0,0.0,0,2,96,0,0,tcp,missing,S0,S,1
21587,56976,2567,3.007253,0.0,0.0,0,4,208,0,0,tcp,missing,S0,S,1
21588,58799,443,0.27488,20020.0,1214532.0,0,416,31668,984,1242084,udp,missing,SF,Dd,0
21589,56976,2567,0.00024,0.0,0.0,0,2,96,0,0,tcp,missing,S0,S,1
21590,53989,54494,0.000219,1040.0,0.0,0,2,1096,0,0,udp,missing,S0,D,0
21591,45630,54494,0.000238,1040.0,0.0,0,2,1096,0,0,udp,missing,S0,D,0
21592,33575,54494,0.000243,1040.0,0.0,0,2,1096,0,0,udp,missing,S0,D,0
21593,54494,1900,3.015726,7700.0,0.0,0,44,8932,0,0,udp,missing,S0,D,0
21594,56835,54494,0.000216,1040.0,0.0,0,2,1096,0,0,udp,missing,S0,D,0
21595,56979,2567,3.384052,0.0,0.0,0,4,208,0,0,tcp,missing,S0,S,1
21596,1900,54494,6.170168,14208.0,0.0,0,48,15552,0,0,udp,missing,S0,D,0
21597,3,3,1.109595,1286.0,0.0,0,4,1398,0,0,icmp,missing,OTH,missing,0
21598,59461,443,0.141651,24018.0,1160275.0,0,518,38522,942,1186651,udp,missing,SF,Dd,0
21599,56979,2567,0.000243,0.0,0.0,0,2,96,0,0,tcp,missing,S0,S,1
21600,56980,2567,3.548649,0.0,0.0,0,4,208,0,0,tcp,missing,S0,S,1
21601,138,138,537.126298,38705.0,0.0,0,218,44809,0,0,udp,missing,S0,D,0
21602,57724,443,0.142965,20152.0,961474.0,0,412,31688,785,983454,udp,missing,SF,Dd,0
21603,56980,2567,,,,0,2,96,0,0,tcp,missing,S0,S,1
21604,63246,443,0.047612,5386.0,3820.0,0,8,5610,8,4044,udp,missing,SF,Dd,0
21605,56981,2567,4.398843,0.0,0.0,0,4,208,0,0,tcp,missing,S0,S,1
21606,64767,443,0.141704,20043.0,885508.0,0,337,29479,725,905808,udp,missing,SF,Dd,0
21607,56981,2567,,,,0,2,96,0,0,tcp,missing,S0,S,1
21608,137,137,0.071221,1100.0,0.0,0,22,1716,0,0,udp,dns,S0,D,0
21609,55506,443,0.440319,21593.0,1142932.0,0,454,34305,924,1168804,udp,missing,SF,Dd,0
21610,50814,443,0.189137,4180.0,6640.0,0,16,4628,18,7144,udp,missing,SF,Dd,0
21611,56985,2567,3.19397,0.0,0.0,0,4,208,0,0,tcp,missing,S0,S,1
