flow_row_id,id.orig_p,id.resp_p,duration,orig_bytes,resp_bytes,missed_bytes,orig_pkts,orig_ip_bytes,resp_pkts,resp_ip_bytes,proto,service,conn_state,history,label
5812,64303,1900,3.045349,7700.0,0.0,0,44,8932,0,0,udp,missing,S0,D,0
5813,1900,62470,32.368627,21312.0,0.0,0,72,23328,0,0,udp,missing,S0,D,0
5814,1900,64303,10.08329,14208.0,0.0,0,48,15552,0,0,udp,missing,S0,D,0
5815,3,3,10.082166,15552.0,0.0,0,48,16896,0,0,icmp,missing,OTH,missing,0
5816,56794,80,0.010059,235.0,1264.0,0,10,894,10,2952,tcp,http,SF,ShADTadtfF,0
5817,56795,80,0.022677,235.0,1264.0,0,10,894,10,2952,tcp,http,SF,ShADTadtfF,0
5818,46456,64304,0.000256,1040.0,0.0,0,2,1096,0,0,udp,missing,S0,D,0
5819,43531,64304,0.000205,1040.0,0.0,0,2,1096,0,0,udp,missing,S0,D,0
5820,64304,1900,3.040146,7700.0,0.0,0,44,8932,0,0,udp,missing,S0,D,0
5821,60821,64304,,,,0,2,1096,0,0,udp,missing,S0,D,0
5822,3,3,2.260317,1920.0,0.0,0,6,2088,0,0,icmp,missing,OTH,missing,0
5823,1900,64304,5.776104,14208.0,0.0,0,48,15552,0,0,udp,missing,S0,D,0
5824,138,138,0.000218,1407.0,0.0,0,7,1603,0,0,udp,missing,S0,D,0
5825,63108,5355,0.099905,506.0,0.0,0,22,1122,0,0,udp,dns,S0,D,0
5826,45988,50242,0.000255,1040.0,0.0,0,2,1096,0,0,udp,missing,S0,D,0
5827,57939,50242,0.000215,1040.0,0.0,0,2,1096,0,0,udp,missing,S0,D,0
5828,50242,1900,3.040548,7700.0,0.0,0,44,8932,0,0,udp,missing,S0,D,0
5829,1900,50242,6.52339,14208.0,0.0,0,48,15552,0,0,udp,missing,S0,D,0
5830,3,3,1.907087,5832.0,0.0,0,18,6336,0,0,icmp,missing,OTH,missing,0
5831,68,67,0.000636,616.0,600.0,0,2,672,2,656,udp,dhcp,SF,Dd,0
5832,62470,1900,14.92356,8778.0,0.0,0,66,10626,0,0,udp,missing,S0,D,0
5833,1900,62470,23.486217,21312.0,0.0,0,72,23328,0,0,udp,missing,S0,D,0
5834,55990,57384,1e-06,1040.0,0.0,0,2,1096,0,0,udp,missing,S0,D,0
5835,57384,1900,3.042267,7700.0,0.0,0,44,8932,0,0,udp,missing,S0,D,0
5836,3,3,2.360082,7776.0,0.0,0,24,8448,0,0,icmp,missing,OTH,missing,0
5837,1900,57384,5.77233,14208.0,0.0,0,48,15552,0,0,udp,missing,S0,D,0
5838,35465,57385,0.000218,1040.0,0.0,0,2,1096,0,0,udp,missing,S0,D,0
5839,57385,1900,3.042624,7700.0,0.0,0,44,8932,0,0,udp,missing,S0,D,0
5840,1900,57385,8.12408,14208.0,0.0,0,48,15552,0,0,udp,missing,S0,D,0
5841,3,3,4.666165,11024.0,0.0,0,34,11976,0,0,icmp,missing,OTH,missing,0
5842,59544,5355,0.097562,506.0,0.0,0,22,1122,0,0,udp,dns,S0,D,0
5843,56638,443,5697.633895,11764.0,10546.0,32,1299,83198,1387,95710,tcp,ssl,RSTR,ShADTadttTtTGrF,0
5844,56704,443,2515.357944,6495.0,4955.0,0,544,36838,490,34596,tcp,ssl,RSTR,ShADTadttTtTr,0
5845,56639,443,5702.097646,11755.0,9279.0,176,1261,76436,898,60386,tcp,ssl,RSTR,ShADTadttTtgGTFr,0
5846,56802,443,2.999739,0.0,0.0,0,4,208,0,0,tcp,missing,S0,S,0
5847,57386,1900,3.02615,7700.0,0.0,0,44,8932,0,0,udp,missing,S0,D,0
5848,46477,57386,0.000237,1040.0,0.0,0,2,1096,0,0,udp,missing,S0,D,0
5849,40043,57386,1e-06,1040.0,0.0,0,2,1096,0,0,udp,missing,S0,D,0
5850,52103,57386,,,,0,2,1096,0,0,udp,missing,S0,D,0
5851,50244,57386,,,,0,2,1096,0,0,udp,missing,S0,D,0
5852,68,67,0.000897,616.0,600.0,0,2,672,2,656,udp,dhcp,SF,Dd,0
5853,137,137,0.000211,550.0,0.0,0,11,858,0,0,udp,dns,S0,D,0
5854,1900,57386,9.134673,14208.0,0.0,0,48,15552,0,0,udp,missing,S0,D,0
5855,3,3,9.133694,15552.0,0.0,0,48,16896,0,0,icmp,missing,OTH,missing,0
5856,62470,1900,14.933289,8778.0,0.0,0,66,10626,0,0,udp,missing,S0,D,0
5857,1900,62470,10.228929,21312.0,0.0,0,72,23328,0,0,udp,missing,S0,D,0
5858,56809,80,0.009036,235.0,1264.0,0,10,894,10,2952,tcp,http,SF,ShADTadtfF,0
5859,56808,80,0.020957,235.0,1264.0,0,10,894,10,2952,tcp,http,SF,ShADTadtfF,0
5860,56802,443,111.364343,1994.0,711.0,0,34,5632,30,2810,tcp,ssl,RSTR,ShADTdtatTr,0
5861,42958,53546,0.000224,1040.0,0.0,0,2,1096,0,0,udp,missing,S0,D,0
5862,56505,53546,,,,0,2,1096,0,0,udp,missing,S0,D,0
5863,34585,53546,,,,0,2,1096,0,0,udp,missing,S0,D,0
5864,53546,1900,3.029858,7700.0,0.0,0,44,8932,0,0,udp,missing,S0,D,0
5865,45218,53546,1e-06,1040.0,0.0,0,2,1096,0,0,udp,missing,S0,D,0
5866,3,3,2.41244,1920.0,0.0,0,6,2088,0,0,icmp,missing,OTH,missing,0
5867,1900,53546,6.329148,14208.0,0.0,0,48,15552,0,0,udp,missing,S0,D,0
5868,58439,49203,,,,0,2,1096,0,0,udp,missing,S0,D,0
5869,41495,49203,0.000246,1040.0,0.0,0,2,1096,0,0,udp,missing,S0,D,0
5870,58843,49203,0.000218,1040.0,0.0,0,2,1096,0,0,udp,missing,S0,D,0
5871,49203,1900,3.043071,7700.0,0.0,0,44,8932,0,0,udp,missing,S0,D,0
5872,45551,49203,0.000216,1040.0,0.0,0,2,1096,0,0,udp,missing,S0,D,0
5873,1900,49203,6.216362,14208.0,0.0,0,48,15552,0,0,udp,missing,S0,D,0
5874,3,3,1.101122,3888.0,0.0,0,12,4224,0,0,icmp,missing,OTH,missing,0
5875,59169,5355,0.104912,506.0,0.0,0,22,1122,0,0,udp,dns,S0,D,0
5876,138,138,0.000188,1407.0,0.0,0,7,1603,0,0,udp,missing,S0,D,0
5877,68,67,0.000711,616.0,600.0,0,2,672,2,656,udp,dhcp,SF,Dd,0
5878,62470,1900,15.002659,8778.0,0.0,0,66,10626,0,0,udp,missing,S0,D,0
5879,1900,62470,11.489201,21312.0,0.0,0,72,23328,0,0,udp,missing,S0,D,0
5880,40066,59277,0.000214,1040.0,0.0,0,2,1096,0,0,udp,missing,S0,D,0
5881,39322,59277,0.000257,1040.0,0.0,0,2,1096,0,0,udp,missing,S0,D,0
5882,37737,59277,,,,0,2,1096,0,0,udp,missing,S0,D,0
5883,59277,1900,3.041282,7700.0,0.0,0,44,8932,0,0,udp,missing,S0,D,0
5884,56988,59277,1e-06,1040.0,0.0,0,2,1096,0,0,udp,missing,S0,D,0
5885,1900,59277,5.916328,14208.0,0.0,0,48,15552,0,0,udp,missing,S0,D,0
5886,3,3,1.70311,5832.0,0.0,0,18,6336,0,0,icmp,missing,OTH,missing,0
5887,37895,57135,0.000256,1040.0,0.0,0,2,1096,0,0,udp,missing,S0,D,0
5888,39933,57135,,,,0,2,1096,0,0,udp,missing,S0,D,0
5889,57790,57135,,,,0,2,1096,0,0,udp,missing,S0,D,0
5890,57135,1900,3.040312,7700.0,0.0,0,44,8932,0,0,udp,missing,S0,D,0
5891,51231,57135,1e-06,1040.0,0.0,0,2,1096,0,0,udp,missing,S0,D,0
5892,3,3,1.102139,3888.0,0.0,0,12,4224,0,0,icmp,missing,OTH,missing,0
5893,1900,57135,6.722212,14208.0,0.0,0,48,15552,0,0,udp,missing,S0,D,0
5894,65394,5355,0.103357,506.0,0.0,0,22,1122,0,0,udp,dns,S0,D,0
5895,35841,63578,0.000255,1040.0,0.0,0,2,1096,0,0,udp,missing,S0,D,0
5896,68,67,0.000663,616.0,600.0,0,2,672,2,656,udp,dhcp,SF,Dd,0
5897,49596,63578,0.000242,1040.0,0.0,0,2,1096,0,0,udp,missing,S0,D,0
5898,38598,63578,0.000216,1040.0,0.0,0,2,1096,0,0,udp,missing,S0,D,0
5899,63578,1900,3.041938,7700.0,0.0,0,44,8932,0,0,udp,missing,S0,D,0
5900,47232,63578,,,,0,2,1096,0,0,udp,missing,S0,D,0
5901,62470,1900,14.934745,8778.0,0.0,0,66,10626,0,0,udp,missing,S0,D,0
5902,1900,63578,13.508045,14208.0,0.0,0,48,15552,0,0,udp,missing,S0,D,0
5903,3,3,13.507155,15552.0,0.0,0,48,16896,0,0,icmp,missing,OTH,missing,0
5904,1900,62470,18.124032,21312.0,0.0,0,72,23328,0,0,udp,missing,S0,D,0
5905,56817,80,0.01173,235.0,1264.0,0,10,894,10,2952,tcp,http,SF,ShADTadtfF,0
5906,56818,80,0.028343,235.0,1264.0,0,10,894,10,2952,tcp,http,SF,ShADaTdtfF,0
5907,40419,56179,0.000256,1040.0,0.0,0,2,1096,0,0,udp,missing,S0,D,0
5908,55315,56179,0.000255,1040.0,0.0,0,2,1096,0,0,udp,missing,S0,D,0
5909,39841,56179,,,,0,2,1096,0,0,udp,missing,S0,D,0
5910,137,137,0.00019,550.0,0.0,0,11,858,0,0,udp,dns,S0,D,0
5911,56179,1900,3.025853,7700.0,0.0,0,44,8932,0,0,udp,missing,S0,D,0
5912,60080,56179,1e-06,1040.0,0.0,0,2,1096,0,0,udp,missing,S0,D,0
5913,3,3,1.305124,1280.0,0.0,0,4,1392,0,0,icmp,missing,OTH,missing,0
5914,1900,56179,5.87093,14208.0,0.0,0,48,15552,0,0,udp,missing,S0,D,0
5915,41763,59292,,,,0,2,1096,0,0,udp,missing,S0,D,0
5916,38748,59292,0.000215,1040.0,0.0,0,2,1096,0,0,udp,missing,S0,D,0
5917,50862,59292,,,,0,2,1096,0,0,udp,missing,S0,D,0
5918,59292,1900,3.040196,7700.0,0.0,0,44,8932,0,0,udp,missing,S0,D,0
5919,42318,59292,,,,0,2,1096,0,0,udp,missing,S0,D,0
5920,1900,59292,6.014197,14208.0,0.0,0,48,15552,0,0,udp,missing,S0,D,0
5921,3,3,1.100071,3888.0,0.0,0,12,4224,0,0,icmp,missing,OTH,missing,0
5922,65007,5355,0.098075,506.0,0.0,0,22,1122,0,0,udp,dns,S0,D,0
5923,68,67,0.000702,616.0,600.0,0,2,672,2,656,udp,dhcp,SF,Dd,0
5924,62470,1900,14.952845,8778.0,0.0,0,66,10626,0,0,udp,missing,S0,D,0
5925,1900,62470,11.800437,21312.0,0.0,0,72,23328,0,0,udp,missing,S0,D,0
5926,36009,60697,0.000242,1040.0,0.0,0,2,1096,0,0,udp,missing,S0,D,0
5927,52291,60697,0.000217,1040.0,0.0,0,2,1096,0,0,udp,missing,S0,D,0
5928,57670,60697,0.00021,1040.0,0.0,0,2,1096,0,0,udp,missing,S0,D,0
5929,57101,443,0.060652,6258.0,5110.0,0,18,6762,16,5558,udp,missing,SF,Dd,0
5930,60697,1900,3.02961,7700.0,0.0,0,44,8932,0,0,udp,missing,S0,D,0
5931,37797,60697,,,,0,2,1096,0,0,udp,missing,S0,D,0
5932,1900,60697,6.066507,14208.0,0.0,0,48,15552,0,0,udp,missing,S0,D,0
5933,3,3,1.103192,3888.0,0.0,0,12,4224,0,0,icmp,missing,OTH,missing,0
5934,138,138,0.000212,1407.0,0.0,0,7,1603,0,0,udp,missing,S0,D,0
5935,56138,57102,,,,0,2,1096,0,0,udp,missing,S0,D,0
5936,40758,57102,0.000211,1040.0,0.0,0,2,1096,0,0,udp,missing,S0,D,0
5937,60157,57102,0.000217,1040.0,0.0,0,2,1096,0,0,udp,missing,S0,D,0
5938,57102,1900,3.025791,7700.0,0.0,0,44,8932,0,0,udp,missing,S0,D,0
5939,42055,57102,1e-06,1040.0,0.0,0,2,1096,0,0,udp,missing,S0,D,0
5940,1900,57102,6.720885,14208.0,0.0,0,48,15552,0,0,udp,missing,S0,D,0
5941,3,3,1.103657,3888.0,0.0,0,12,4224,0,0,icmp,missing,OTH,missing,0
5942,59140,443,0.048949,7506.0,11460.0,0,18,8010,18,11964,udp,missing,SF,Dd,0
5943,62373,5355,0.104761,506.0,0.0,0,22,1122,0,0,udp,dns,S0,D,0
5944,54095,59141,0.000217,1040.0,0.0,0,2,1096,0,0,udp,missing,S0,D,0
5945,33346,59141,0.000203,1040.0,0.0,0,2,1096,0,0,udp,missing,S0,D,0
5946,60057,59141,0.000217,1040.0,0.0,0,2,1096,0,0,udp,missing,S0,D,0
5947,68,67,0.000734,616.0,600.0,0,2,672,2,656,udp,dhcp,SF,Dd,0
5948,59141,1900,3.040771,7700.0,0.0,0,44,8932,0,0,udp,missing,S0,D,0
5949,38481,59141,,,,0,2,1096,0,0,udp,missing,S0,D,0
5950,1900,59141,9.542261,14208.0,0.0,0,48,15552,0,0,udp,missing,S0,D,0
5951,3,3,8.53911,13608.0,0.0,0,42,14784,0,0,icmp,missing,OTH,missing,0
5952,62470,1900,14.945292,8778.0,0.0,0,66,10626,0,0,udp,missing,S0,D,0
5953,1900,62470,14.511055,21312.0,0.0,0,72,23328,0,0,udp,missing,S0,D,0
5954,49381,52493,0.000255,1040.0,0.0,0,2,1096,0,0,udp,missing,S0,D,0
5955,44760,52493,0.000216,1040.0,0.0,0,2,1096,0,0,udp,missing,S0,D,0
5956,34461,52493,,,,0,2,1096,0,0,udp,missing,S0,D,0
5957,52493,1900,3.026923,7700.0,0.0,0,44,8932,0,0,udp,missing,S0,D,0
5958,49893,52493,1e-06,1040.0,0.0,0,2,1096,0,0,udp,missing,S0,D,0
5959,1900,52493,6.379245,14208.0,0.0,0,48,15552,0,0,udp,missing,S0,D,0
5960,3,3,2.009593,5832.0,0.0,0,18,6336,0,0,icmp,missing,OTH,missing,0
5961,137,137,0.000108,550.0,0.0,0,11,858,0,0,udp,dns,S0,D,0
5962,50128,57833,0.000216,1040.0,0.0,0,2,1096,0,0,udp,missing,S0,D,0
5963,47482,57833,0.000216,1040.0,0.0,0,2,1096,0,0,udp,missing,S0,D,0
5964,41803,57833,0.000244,1040.0,0.0,0,2,1096,0,0,udp,missing,S0,D,0
5965,57833,1900,3.041757,7700.0,0.0,0,44,8932,0,0,udp,missing,S0,D,0
5966,52606,57833,,,,0,2,1096,0,0,udp,missing,S0,D,0
5967,1900,57833,6.571872,14208.0,0.0,0,48,15552,0,0,udp,missing,S0,D,0
5968,3,3,1.804025,5832.0,0.0,0,18,6336,0,0,icmp,missing,OTH,missing,0
5969,63310,5355,0.097678,506.0,0.0,0,22,1122,0,0,udp,dns,S0,D,0
5970,68,67,0.00092,616.0,600.0,0,2,672,2,656,udp,dhcp,SF,Dd,0
5971,62470,1900,14.998554,8778.0,0.0,0,66,10626,0,0,udp,missing,S0,D,0
5972,1900,62470,13.092611,21312.0,0.0,0,72,23328,0,0,udp,missing,S0,D,0
5973,35919,65143,0.000217,1040.0,0.0,0,2,1096,0,0,udp,missing,S0,D,0
5974,47744,65143,0.000214,1040.0,0.0,0,2,1096,0,0,udp,missing,S0,D,0
5975,41021,65143,1e-06,1040.0,0.0,0,2,1096,0,0,udp,missing,S0,D,0
5976,65143,1900,3.041463,7700.0,0.0,0,44,8932,0,0,udp,missing,S0,D,0
5977,42623,65143,,,,0,2,1096,0,0,udp,missing,S0,D,0
5978,1900,65143,7.119281,14208.0,0.0,0,48,15552,0,0,udp,missing,S0,D,0
5979,3,3,4.110083,9720.0,0.0,0,30,10560,0,0,icmp,missing,OTH,missing,0
5980,64104,443,0.144906,12872.0,6580.0,0,20,13432,24,7252,udp,missing,SF,Dd,0
5981,33611,63183,0.000217,1040.0,0.0,0,2,1096,0,0,udp,missing,S0,D,0
5982,57907,63183,1e-06,1040.0,0.0,0,2,1096,0,0,udp,missing,S0,D,0
5983,42123,63183,0.000216,1040.0,0.0,0,2,1096,0,0,udp,missing,S0,D,0
5984,63183,1900,3.039519,7700.0,0.0,0,44,8932,0,0,udp,missing,S0,D,0
5985,57188,63183,0.000216,1040.0,0.0,0,2,1096,0,0,udp,missing,S0,D,0
5986,3,3,1.502765,5832.0,0.0,0,18,6336,0,0,icmp,missing,OTH,missing,0
5987,1900,63183,6.822481,14208.0,0.0,0,48,15552,0,0,udp,missing,S0,D,0
5988,138,138,0.000193,1407.0,0.0,0,7,1603,0,0,udp,missing,S0,D,0
5989,49533,5355,0.105915,506.0,0.0,0,22,1122,0,0,udp,dns,S0,D,0
5990,44498,63184,0.00024,1040.0,0.0,0,2,1096,0,0,udp,missing,S0,D,0
5991,47321,63184,0.000256,1040.0,0.0,0,2,1096,0,0,udp,missing,S0,D,0
5992,42820,63184,,,,0,2,1096,0,0,udp,missing,S0,D,0
5993,68,67,0.000703,616.0,600.0,0,2,672,2,656,udp,dhcp,SF,Dd,0
5994,63184,1900,3.041864,7700.0,0.0,0,44,8932,0,0,udp,missing,S0,D,0
5995,50098,63184,0.000216,1040.0,0.0,0,2,1096,0,0,udp,missing,S0,D,0
5996,56743,443,4154.123539,47156.0,14399.0,0,1666,167557,1844,116256,tcp,ssl,SF,ShADTadtTttTtfF,0
5997,3,3,1.103021,3888.0,0.0,0,12,4224,0,0,icmp,missing,OTH,missing,0
5998,1900,63184,7.976035,14208.0,0.0,0,48,15552,0,0,udp,missing,S0,D,0
5999,62470,1900,15.002163,8778.0,0.0,0,66,10626,0,0,udp,missing,S0,D,0
6000,1900,62470,26.337703,21312.0,0.0,0,72,23328,0,0,udp,missing,S0,D,0
6001,43708,61901,0.000256,1040.0,0.0,0,2,1096,0,0,udp,missing,S0,D,0
6002,34815,61901,0.000237,1040.0,0.0,0,2,1096,0,0,udp,missing,S0,D,0
6003,56726,61901,0.000211,1040.0,0.0,0,2,1096,0,0,udp,missing,S0,D,0
6004,61901,1900,3.037347,7700.0,0.0,0,44,8932,0,0,udp,missing,S0,D,0
6005,40591,61901,,,,0,2,1096,0,0,udp,missing,S0,D,0
6006,1900,61901,6.528134,14208.0,0.0,0,48,15552,0,0,udp,missing,S0,D,0
6007,3,3,1.911138,5832.0,0.0,0,18,6336,0,0,icmp,missing,OTH,missing,0
6008,52734,61902,1e-06,1040.0,0.0,0,2,1096,0,0,udp,missing,S0,D,0
6009,57886,61902,,,,0,2,1096,0,0,udp,missing,S0,D,0
6010,45510,61902,0.000211,1040.0,0.0,0,2,1096,0,0,udp,missing,S0,D,0
6011,61902,1900,3.0405,7700.0,0.0,0,44,8932,0,0,udp,missing,S0,D,0
6012,42081,61902,0.000203,1040.0,0.0,0,2,1096,0,0,udp,missing,S0,D,0
6013,1900,61902,6.218171,14208.0,0.0,0,48,15552,0,0,udp,missing,S0,D,0
6014,3,3,1.104189,3888.0,0.0,0,12,4224,0,0,icmp,missing,OTH,missing,0
6015,54244,5355,0.107137,506.0,0.0,0,22,1122,0,0,udp,dns,S0,D,0
6016,68,67,0.000689,616.0,600.0,0,2,672,2,656,udp,dhcp,SF,Dd,0
6017,62470,1900,14.949803,8778.0,0.0,0,66,10626,0,0,udp,missing,S0,D,0
6018,1900,62470,19.45883,21312.0,0.0,0,72,23328,0,0,udp,missing,S0,D,0
6019,137,137,0.000186,550.0,0.0,0,11,858,0,0,udp,dns,S0,D,0
6020,40404,63563,0.000209,1040.0,0.0,0,2,1096,0,0,udp,missing,S0,D,0
6021,50028,63563,0.000256,1040.0,0.0,0,2,1096,0,0,udp,missing,S0,D,0
6022,46386,63563,1e-06,1040.0,0.0,0,2,1096,0,0,udp,missing,S0,D,0
6023,63563,1900,3.039053,7700.0,0.0,0,44,8932,0,0,udp,missing,S0,D,0
6024,54435,63563,1e-06,1040.0,0.0,0,2,1096,0,0,udp,missing,S0,D,0
6025,3,3,0.099232,1944.0,0.0,0,6,2112,0,0,icmp,missing,OTH,missing,0
6026,1900,63563,5.271844,14208.0,0.0,0,48,15552,0,0,udp,missing,S0,D,0
6027,56719,49449,0.000203,1040.0,0.0,0,2,1096,0,0,udp,missing,S0,D,0
6028,38065,49449,,,,0,2,1096,0,0,udp,missing,S0,D,0
6029,46910,49449,,,,0,2,1096,0,0,udp,missing,S0,D,0
6030,49449,1900,3.032314,7700.0,0.0,0,44,8932,0,0,udp,missing,S0,D,0
6031,48403,49449,0.000234,1040.0,0.0,0,2,1096,0,0,udp,missing,S0,D,0
6032,3,3,0.100751,1944.0,0.0,0,6,2112,0,0,icmp,missing,OTH,missing,0
6033,1900,49449,5.270343,14208.0,0.0,0,48,15552,0,0,udp,missing,S0,D,0
6034,56833,443,525.168749,19073.0,4259.0,0,374,54140,396,26432,tcp,ssl,SF,ShADTadtTttTfF,0
6035,58270,5355,0.102285,506.0,0.0,0,22,1122,0,0,udp,dns,S0,D,0
6036,45853,50106,,,,0,2,1096,0,0,udp,missing,S0,D,0
6037,47371,50106,0.000215,1040.0,0.0,0,2,1096,0,0,udp,missing,S0,D,0
6038,68,67,0.000685,616.0,600.0,0,2,672,2,656,udp,dhcp,SF,Dd,0
6039,46891,50106,0.000256,1040.0,0.0,0,2,1096,0,0,udp,missing,S0,D,0
6040,50106,1900,3.040357,7700.0,0.0,0,44,8932,0,0,udp,missing,S0,D,0
6041,47525,50106,0.000256,1040.0,0.0,0,2,1096,0,0,udp,missing,S0,D,0
6042,1900,50106,8.125874,14208.0,0.0,0,48,15552,0,0,udp,missing,S0,D,0
6043,3,3,3.311356,5832.0,0.0,0,18,6336,0,0,icmp,missing,OTH,missing,0
6044,62470,1900,15.002182,8778.0,0.0,0,66,10626,0,0,udp,missing,S0,D,0
6045,1900,62470,19.921144,21312.0,0.0,0,72,23328,0,0,udp,missing,S0,D,0
6046,138,138,0.000216,1407.0,0.0,0,7,1603,0,0,udp,missing,S0,D,0
6047,43355,64584,1e-06,1040.0,0.0,0,2,1096,0,0,udp,missing,S0,D,0
6048,44987,64584,,,,0,2,1096,0,0,udp,missing,S0,D,0
6049,56356,64584,,,,0,2,1096,0,0,udp,missing,S0,D,0
6050,64584,1900,3.026931,7700.0,0.0,0,44,8932,0,0,udp,missing,S0,D,0
6051,54296,64584,0.000216,1040.0,0.0,0,2,1096,0,0,udp,missing,S0,D,0
6052,1900,64584,6.622624,14208.0,0.0,0,48,15552,0,0,udp,missing,S0,D,0
6053,3,3,2.107822,5832.0,0.0,0,18,6336,0,0,icmp,missing,OTH,missing,0
6054,36217,64585,0.000255,1040.0,0.0,0,2,1096,0,0,udp,missing,S0,D,0
6055,44830,64585,0.000216,1040.0,0.0,0,2,1096,0,0,udp,missing,S0,D,0
6056,41120,64585,,,,0,2,1096,0,0,udp,missing,S0,D,0
6057,64585,1900,3.040887,7700.0,0.0,0,44,8932,0,0,udp,missing,S0,D,0
6058,45533,64585,,,,0,2,1096,0,0,udp,missing,S0,D,0
6059,1900,64585,6.781776,14208.0,0.0,0,48,15552,0,0,udp,missing,S0,D,0
6060,3,3,2.210665,5832.0,0.0,0,18,6336,0,0,icmp,missing,OTH,missing,0
6061,62400,5355,0.105016,506.0,0.0,0,22,1122,0,0,udp,dns,S0,D,0
6062,68,67,0.000863,616.0,600.0,0,2,672,2,656,udp,dhcp,SF,Dd,0
6063,62470,1900,15.006959,8778.0,0.0,0,66,10626,0,0,udp,missing,S0,D,0
6064,1900,62470,22.232996,21312.0,0.0,0,72,23328,0,0,udp,missing,S0,D,0
6065,48958,57357,,,,0,2,1096,0,0,udp,missing,S0,D,0
6066,55635,57357,,,,0,2,1096,0,0,udp,missing,S0,D,0
6067,56658,57357,0.000217,1040.0,0.0,0,2,1096,0,0,udp,missing,S0,D,0
6068,57357,1900,3.039995,7700.0,0.0,0,44,8932,0,0,udp,missing,S0,D,0
6069,55317,443,0.06477,6180.0,5188.0,0,18,6684,20,5748,udp,missing,SF,Dd,0
6070,41382,57357,0.000212,1040.0,0.0,0,2,1096,0,0,udp,missing,S0,D,0
6071,1900,57357,6.979578,14208.0,0.0,0,48,15552,0,0,udp,missing,S0,D,0
6072,3,3,2.310869,5832.0,0.0,0,18,6336,0,0,icmp,missing,OTH,missing,0
6073,137,137,0.000196,550.0,0.0,0,11,858,0,0,udp,dns,S0,D,0
6074,50776,49570,0.000216,1040.0,0.0,0,2,1096,0,0,udp,missing,S0,D,0
6075,58738,49570,0.000216,1040.0,0.0,0,2,1096,0,0,udp,missing,S0,D,0
6076,36021,49570,0.000215,1040.0,0.0,0,2,1096,0,0,udp,missing,S0,D,0
6077,49570,1900,3.042833,7700.0,0.0,0,44,8932,0,0,udp,missing,S0,D,0
6078,60597,49570,0.000211,1040.0,0.0,0,2,1096,0,0,udp,missing,S0,D,0
6079,3,3,1.101795,3888.0,0.0,0,12,4224,0,0,icmp,missing,OTH,missing,0
6080,1900,49570,5.470016,14208.0,0.0,0,48,15552,0,0,udp,missing,S0,D,0
6081,52288,443,0.048944,7426.0,9920.0,0,18,7930,18,10424,udp,missing,SF,Dd,0
6082,57646,5355,0.105473,506.0,0.0,0,22,1122,0,0,udp,dns,S0,D,0
6083,52626,52290,0.000256,1040.0,0.0,0,2,1096,0,0,udp,missing,S0,D,0
6084,34756,52290,0.000215,1040.0,0.0,0,2,1096,0,0,udp,missing,S0,D,0
6085,56976,52290,,,,0,2,1096,0,0,udp,missing,S0,D,0
6086,52290,1900,3.040792,7700.0,0.0,0,44,8932,0,0,udp,missing,S0,D,0
6087,57514,52290,0.000209,1040.0,0.0,0,2,1096,0,0,udp,missing,S0,D,0
6088,68,67,0.000661,616.0,600.0,0,2,672,2,656,udp,dhcp,SF,Dd,0
6089,3,3,1.907558,4534.0,0.0,0,14,4926,0,0,icmp,missing,OTH,missing,0
6090,1900,52290,6.178369,14208.0,0.0,0,48,15552,0,0,udp,missing,S0,D,0
6091,62470,1900,14.927023,8778.0,0.0,0,66,10626,0,0,udp,missing,S0,D,0
6092,1900,62470,18.125796,21312.0,0.0,0,72,23328,0,0,udp,missing,S0,D,0
6093,45563,56731,0.000208,1040.0,0.0,0,2,1096,0,0,udp,missing,S0,D,0
6094,39474,56731,,,,0,2,1096,0,0,udp,missing,S0,D,0
6095,33716,56731,0.000216,1040.0,0.0,0,2,1096,0,0,udp,missing,S0,D,0
6096,56731,1900,3.042512,7700.0,0.0,0,44,8932,0,0,udp,missing,S0,D,0
6097,49452,56731,0.000217,1040.0,0.0,0,2,1096,0,0,udp,missing,S0,D,0
6098,1900,56731,8.138082,14208.0,0.0,0,48,15552,0,0,udp,missing,S0,D,0
6099,3,3,3.720309,9720.0,0.0,0,30,10560,0,0,icmp,missing,OTH,missing,0
6100,138,138,0.000177,1407.0,0.0,0,7,1603,0,0,udp,missing,S0,D,0
6101,41216,61786,0.000106,1040.0,0.0,0,2,1096,0,0,udp,missing,S0,D,0
6102,33205,61786,0.000205,1040.0,0.0,0,2,1096,0,0,udp,missing,S0,D,0
6103,52444,61786,1e-06,1040.0,0.0,0,2,1096,0,0,udp,missing,S0,D,0
6104,61786,1900,3.045398,7700.0,0.0,0,44,8932,0,0,udp,missing,S0,D,0
6105,56962,61786,0.000218,1040.0,0.0,0,2,1096,0,0,udp,missing,S0,D,0
6106,1900,61786,5.774322,14208.0,0.0,0,48,15552,0,0,udp,missing,S0,D,0
6107,3,3,1.35404,5832.0,0.0,0,18,6336,0,0,icmp,missing,OTH,missing,0
6108,56672,5355,0.103204,506.0,0.0,0,22,1122,0,0,udp,dns,S0,D,0
6109,68,67,0.00065,616.0,600.0,0,2,672,2,656,udp,dhcp,SF,Dd,0
6110,62470,1900,14.988649,8778.0,0.0,0,66,10626,0,0,udp,missing,S0,D,0
6111,1900,62470,18.776386,21312.0,0.0,0,72,23328,0,0,udp,missing,S0,D,0
6112,56498,60720,1e-06,1040.0,0.0,0,2,1096,0,0,udp,missing,S0,D,0
