timestamp_utc,ts,uid,id.orig_h,id.orig_p,id.resp_h,id.resp_p,proto,service,duration,orig_bytes,resp_bytes,conn_state,history,orig_pkts,resp_pkts
2023-02-21 10:00:08.906450033+00:00,1676973608.906450,CDccWGgVQKsKII3za,192.168.1.106,56347,4.234.116.12,2567,tcp,http,18.971738,375.0,0.0,RSTO,ShADTTR,20,2
2023-02-21 10:00:32.876389027+00:00,1676973632.876389,C8UNtI1qklAKSZTzT1,192.168.1.106,56348,4.234.116.12,2567,tcp,http,18.949963,375.0,0.0,RSTO,ShADTTR,20,2
2023-02-21 10:00:56.844180107+00:00,1676973656.844180,C5VI432MNdi5AsLWTf,192.168.1.106,56351,4.234.116.12,2567,tcp,http,18.967104,375.0,0.0,RSTO,ShADTTR,20,2
2023-02-21 10:01:20.816006899+00:00,1676973680.816007,CMxjce4qjILqHQ8Of5,192.168.1.106,56352,4.234.116.12,2567,tcp,http,18.963463,375.0,0.0,RSTO,ShADTTR,20,2
2023-02-21 10:01:44.784434080+00:00,1676973704.784434,CUMEDiPhRtIUn3Ue,192.168.1.106,59620,4.234.116.12,2567,tcp,http,18.948164,375.0,0.0,RSTO,ShADTTR,20,2
2023-02-21 10:02:08.734245062+00:00,1676973728.734245,CcqBUY1ufZVaW0ZIoa,192.168.1.106,59621,4.234.116.12,2567,tcp,http,18.951897,375.0,0.0,RSTO,ShADTTR,20,2
2023-02-21 10:02:32.718710899+00:00,1676973752.718711,CJ4O971h86G8Nzcgg,192.168.1.106,59624,4.234.116.12,2567,tcp,http,18.951571,375.0,0.0,RSTO,ShADTTR,20,2
2023-02-21 10:02:56.672840118+00:00,1676973776.672840,C7J9dm3bkIuyrXoH4b,192.168.1.106,59625,4.234.116.12,2567,tcp,http,18.982974,375.0,0.0,RSTO,ShADTTR,20,2
2023-02-21 10:03:20.656747103+00:00,1676973800.656747,CjLRxr1fmfWaSc5nog,192.168.1.106,59626,4.234.116.12,2567,tcp,http,18.952198,375.0,0.0,RSTO,ShADTTR,20,2
2023-02-21 10:03:44.611074924+00:00,1676973824.611075,CbJK9h4Fcko0wbwO5c,192.168.1.106,59627,4.234.116.12,2567,tcp,http,18.952188,375.0,0.0,RSTO,ShADTTR,20,2
2023-02-21 10:04:08.564378023+00:00,1676973848.564378,Cv3DFtvcUJGLKBAWj,192.168.1.106,59628,4.234.116.12,2567,tcp,http,19.021291,375.0,0.0,RSTO,ShADTTR,20,2
2023-02-21 10:04:32.582492113+00:00,1676973872.582492,C7dZyF12Gp6SsaO7xk,192.168.1.106,59631,4.234.116.12,2567,tcp,http,18.96682,375.0,0.0,RSTO,ShADTTR,20,2
2023-02-21 10:04:56.550695896+00:00,1676973896.550696,C7OPym1fSFAvXLSRF2,192.168.1.106,59632,4.234.116.12,2567,tcp,http,19.002147,375.0,0.0,RSTO,ShADTTR,20,2
2023-02-21 10:05:20.567317963+00:00,1676973920.567318,CXDbf42p7VZ9AFeny,192.168.1.106,59633,4.234.116.12,2567,tcp,http,18.979525,375.0,0.0,RSTO,ShDTTR,18,2
2023-02-21 10:05:44.548348904+00:00,1676973944.548349,CvQjnTYmkp7Axs9r,192.168.1.106,59634,4.234.116.12,2567,tcp,http,18.966477,375.0,0.0,RSTO,ShADTTR,20,2
2023-02-21 10:06:08.516567945+00:00,1676973968.516568,CKrE0v3ZFSoq8xJQp6,192.168.1.106,59637,4.234.116.12,2567,tcp,http,18.967261,375.0,0.0,RSTO,ShADTTR,20,2
2023-02-21 10:06:32.484469891+00:00,1676973992.484470,CC8fjT14IOLCrmxcC,192.168.1.106,59638,4.234.116.12,2567,tcp,http,18.967139,375.0,0.0,RSTO,ShADTTR,20,2
2023-02-21 10:06:56.453948021+00:00,1676974016.453948,CC8cDw18kHgtdbLq3,192.168.1.106,49761,4.234.116.12,2567,tcp,http,18.935043,375.0,0.0,RSTO,ShADTTR,20,2
2023-02-21 10:07:21.000525951+00:00,1676974041.000526,CSgLih1QznBEbRTxud,192.168.1.106,49762,4.234.116.12,2567,tcp,http,18.951572,375.0,0.0,RSTO,ShADTTR,20,2
2023-02-21 10:07:44.953432083+00:00,1676974064.953432,CLohASnowtCvFEyHf,192.168.1.106,49763,4.234.116.12,2567,tcp,http,19.024355,375.0,0.0,RSTO,ShADTTR,20,2
2023-02-21 10:08:09.375504017+00:00,1676974089.375504,CYLIYQ2gJw9fzMxgfh,192.168.1.106,49802,4.234.116.12,2567,tcp,http,18.968393,375.0,0.0,RSTO,ShADTTR,20,2
2023-02-21 10:08:33.344417095+00:00,1676974113.344417,CKr9Ik1o2pd1KGRCE8,192.168.1.106,49808,4.234.116.12,2567,tcp,http,18.967106,375.0,0.0,RSTO,ShADTTR,20,2
2023-02-21 10:08:57.313254118+00:00,1676974137.313254,CWtHScA5NPrO7HWGc,192.168.1.106,49809,4.234.116.12,2567,tcp,http,18.951312,375.0,0.0,RSTO,ShADTTR,20,2
2023-02-21 10:09:21.250175953+00:00,1676974161.250176,C6kgOt1A5gNw6wkH93,192.168.1.106,49814,4.234.116.12,2567,tcp,http,18.967698,375.0,0.0,RSTO,ShADTTR,20,2
2023-02-21 10:09:45.220287085+00:00,1676974185.220287,CH1O572kiE7cV3VOz9,192.168.1.106,49815,4.234.116.12,2567,tcp,http,18.950578,375.0,0.0,RSTO,ShADTTR,20,2
2023-02-21 10:10:09.172621965+00:00,1676974209.172622,CeLFKB1lPqOiu3qYxa,192.168.1.106,49818,4.234.116.12,2567,tcp,http,18.966923,375.0,0.0,RSTO,ShADTTR,18,2
2023-02-21 10:10:33.297080994+00:00,1676974233.297081,CU6q3i3YYDyXxWuiug,192.168.1.106,49825,4.234.116.12,2567,tcp,http,18.967603,375.0,0.0,RSTO,ShADTTR,20,2
2023-02-21 10:10:57.266145945+00:00,1676974257.266146,C5m2591mNAyXbda3Zc,192.168.1.106,49829,4.234.116.12,2567,tcp,http,18.951634,375.0,0.0,RSTO,ShADTTR,20,2
2023-02-21 10:11:21.766190052+00:00,1676974281.766190,C7pp7wHsgngoTHLa1,192.168.1.106,49834,4.234.116.12,2567,tcp,http,19.187237,375.0,0.0,RSTO,ShADTTR,20,2
2023-02-21 10:11:45.953879118+00:00,1676974305.953879,CzPJRF1qTNdpBHAfOk,192.168.1.106,54357,4.234.116.12,2567,tcp,http,18.951884,375.0,0.0,RSTO,ShADTTR,20,2
2023-02-21 10:12:09.907586098+00:00,1676974329.907586,C0d41LKUValLibfM9,192.168.1.106,54358,4.234.116.12,2567,tcp,http,18.96663,375.0,0.0,RSTO,ShADTTR,20,2
2023-02-21 10:12:33.875118971+00:00,1676974353.875119,CJCaVS1RA0re0K13j4,192.168.1.106,54359,4.234.116.12,2567,tcp,http,18.956644,375.0,0.0,RSTO,ShADTTR,19,2
2023-02-21 10:12:57.828063011+00:00,1676974377.828063,ClMCwI19sSL80ik0v3,192.168.1.106,54360,4.234.116.12,2567,tcp,http,19.014404,375.0,0.0,RSTO,ShADTTR,20,2
2023-02-21 10:13:21.832040071+00:00,1676974401.832040,CBgw4oT5St6Txqm44,192.168.1.106,54365,4.234.116.12,2567,tcp,http,18.967056,375.0,0.0,RSTO,ShADTTR,20,2
2023-02-21 10:13:45.781210899+00:00,1676974425.781211,CJn3Mo24zkOjTy9cr9,192.168.1.106,54370,4.234.116.12,2567,tcp,http,18.967088,375.0,0.0,RSTO,ShADTTR,20,2
2023-02-21 10:14:09.749473095+00:00,1676974449.749473,Cxubww1cGSTwArdnBc,192.168.1.106,54372,4.234.116.12,2567,tcp,http,18.967489,375.0,0.0,RSTO,ShADTTR,20,2
2023-02-21 10:14:33.719369888+00:00,1676974473.719370,CnWlz64xpIiPzHueC2,192.168.1.106,54373,4.234.116.12,2567,tcp,http,18.95422,375.0,0.0,RSTO,ShADTTR,20,2
2023-02-21 10:14:57.640506983+00:00,1676974497.640507,CX1Adh2prSGgWJTCW7,192.168.1.106,54374,4.234.116.12,2567,tcp,http,18.95133,375.0,0.0,RSTO,ShADTTR,20,2
2023-02-21 10:15:21.593091011+00:00,1676974521.593091,CEroy12W8PR7TRHaub,192.168.1.106,54382,4.234.116.12,2567,tcp,http,18.953081,375.0,0.0,RSTO,ShADTTR,20,2
2023-02-21 10:15:45.547369003+00:00,1676974545.547369,CdY7Sg3dJxCTU8YGwg,192.168.1.106,54383,4.234.116.12,2567,tcp,http,18.950912,375.0,0.0,RSTO,ShADTTR,20,2
2023-02-21 10:16:09.501401901+00:00,1676974569.501402,Cwuuewjj3ZcXcZ871,192.168.1.106,54384,4.234.116.12,2567,tcp,http,18.965259,375.0,0.0,RSTO,ShADTTR,20,2
2023-02-21 10:16:33.468298912+00:00,1676974593.468299,CWDGMhthK0GR39Kb7,192.168.1.106,54385,4.234.116.12,2567,tcp,http,18.951807,375.0,0.0,RSTO,ShADTTR,20,2
2023-02-21 10:16:57.421156883+00:00,1676974617.421157,CjGoko1yxP8dPZyock,192.168.1.106,57447,4.234.116.12,2567,tcp,http,18.968057,375.0,0.0,RSTO,ShADTTR,20,2
2023-02-21 10:17:21.389981031+00:00,1676974641.389981,CuX4dJ1cDXMMfMgu0a,192.168.1.106,57450,4.234.116.12,2567,tcp,http,18.953272,375.0,0.0,RSTO,ShADTTR,20,2
2023-02-21 10:17:45.343791008+00:00,1676974665.343791,Cm0Ver4upfxX7EwcPj,192.168.1.106,57451,4.234.116.12,2567,tcp,http,18.95138,375.0,0.0,RSTO,ShADTTR,20,2
2023-02-21 10:18:09.296325922+00:00,1676974689.296326,Cw8Q8c1ndP6D93woGd,192.168.1.106,57452,4.234.116.12,2567,tcp,http,18.951497,375.0,0.0,RSTO,ShADTTR,20,2
2023-02-21 10:18:33.202491045+00:00,1676974713.202491,CbCj5v3SoDicaXYiQi,192.168.1.106,57455,4.234.116.12,2567,tcp,http,18.951666,375.0,0.0,RSTO,ShADTTR,20,2
2023-02-21 10:18:57.155519962+00:00,1676974737.155520,C9hfOD4ypJdzN2qlCb,192.168.1.106,57456,4.234.116.12,2567,tcp,http,18.969035,375.0,0.0,RSTO,ShADTTR,20,2
2023-02-21 10:19:21.108946085+00:00,1676974761.108946,C24HBCFfVzCs2JNV2,192.168.1.106,57457,4.234.116.12,2567,tcp,http,18.96863,375.0,0.0,RSTO,ShADTTR,20,2
2023-02-21 10:19:50.424823999+00:00,1676974790.424824,CLdjEO3wPeNuYtasBk,192.168.1.106,57474,4.234.116.12,2567,tcp,http,19.012317,375.0,0.0,RSTO,ShADTTR,18,2
2023-02-21 10:20:14.438328028+00:00,1676974814.438328,CmnUYU3uKGaaGh0Xad,192.168.1.106,57475,4.234.116.12,2567,tcp,http,18.970264,375.0,0.0,RSTO,ShADTTR,20,2
2023-02-21 10:20:38.407392979+00:00,1676974838.407393,CYZdWRL0dcZAqi9a3,192.168.1.106,57476,4.234.116.12,2567,tcp,http,18.970608,375.0,0.0,RSTO,ShADTTR,20,2
2023-02-21 10:21:02.376353979+00:00,1676974862.376354,Cx07gp1LCqdSo8eu0h,192.168.1.106,57477,4.234.116.12,2567,tcp,http,18.954665,375.0,0.0,RSTO,ShADTTR,20,2
2023-02-21 10:21:26.344546080+00:00,1676974886.344546,CCji3G3IAZ7J9gq1Gk,192.168.1.106,57488,4.234.116.12,2567,tcp,http,18.967773,375.0,0.0,RSTO,ShADTTR,20,2
2023-02-21 10:21:50.314821959+00:00,1676974910.314822,C9QMwt3ncgzz5H2lw8,192.168.1.106,51733,4.234.116.12,2567,tcp,http,18.949575,375.0,0.0,RSTO,ShADTTR,20,2
2023-02-21 10:22:14.281924009+00:00,1676974934.281924,CUrMaAyUp9H0lAg56,192.168.1.106,51734,4.234.116.12,2567,tcp,http,18.967498,375.0,0.0,RSTO,ShADTTR,20,2
2023-02-21 10:22:38.250266074+00:00,1676974958.250266,Cgyb8g1eCYdolUzFl9,192.168.1.106,51735,4.234.116.12,2567,tcp,http,18.967206,375.0,0.0,RSTO,ShADTTR,20,2
2023-02-21 10:23:02.187772036+00:00,1676974982.187772,CBhCRCT7pcvcRNFlk,192.168.1.106,51739,4.234.116.12,2567,tcp,http,18.967739,375.0,0.0,RSTO,ShADTTR,20,2
2023-02-21 10:23:26.159236908+00:00,1676975006.159237,CntKgC4FTdmvvVt647,192.168.1.106,51740,4.234.116.12,2567,tcp,http,18.964758,375.0,0.0,RSTO,ShADTTR,20,2
2023-02-21 10:23:50.110665083+00:00,1676975030.110665,Cutr8JkdMdIZcB3jc,192.168.1.106,51741,4.234.116.12,2567,tcp,http,18.966349,375.0,0.0,RSTO,ShADTTR,20,2
2023-02-21 10:24:14.078552008+00:00,1676975054.078552,C2DZS94faLlEpGxsGi,192.168.1.106,51746,4.234.116.12,2567,tcp,http,18.95266,375.0,0.0,RSTO,ShADTTR,20,2
2023-02-21 10:24:38.016136885+00:00,1676975078.016137,C0jpX3460361YEJ9Q5,192.168.1.106,51747,4.234.116.12,2567,tcp,http,18.9688,375.0,0.0,RSTO,ShADTTR,20,2
2023-02-21 10:25:01.986072063+00:00,1676975101.986072,CYAtdc3YHcB7CxdsO3,192.168.1.106,51748,4.234.116.12,2567,tcp,http,18.950237,375.0,0.0,RSTO,ShADTTR,20,2
2023-02-21 10:25:25.938260078+00:00,1676975125.938260,CsADbM25CwdWLaN5wd,192.168.1.106,51749,4.234.116.12,2567,tcp,http,18.968957,375.0,0.0,RSTO,ShADTTR,20,2
2023-02-21 10:25:49.907021999+00:00,1676975149.907022,C7TYFc2qn2g12u4ZK9,192.168.1.106,51754,4.234.116.12,2567,tcp,http,18.998401,375.0,0.0,RSTO,ShADTTR,20,2
2023-02-21 10:26:13.906284094+00:00,1676975173.906284,CdHRbr20z8ak3IEc82,192.168.1.106,51755,4.234.116.12,2567,tcp,http,18.96747,375.0,0.0,RSTO,ShADTTR,20,2
2023-02-21 10:26:37.844218969+00:00,1676975197.844219,CnugtA4mPYIeugoj86,192.168.1.106,51756,4.234.116.12,2567,tcp,http,18.951417,375.0,0.0,RSTO,ShADTTR,20,2
2023-02-21 10:27:01.796916008+00:00,1676975221.796916,CaFWEH1iHVRt48OI56,192.168.1.106,62998,4.234.116.12,2567,tcp,http,18.982419,375.0,0.0,RSTO,ShADTTR,20,2
2023-02-21 10:27:25.749874115+00:00,1676975245.749874,CcULwN3d4STa9U6Su3,192.168.1.106,63001,4.234.116.12,2567,tcp,http,18.967149,375.0,0.0,RSTO,ShADTTR,20,2
2023-02-21 10:27:49.718606949+00:00,1676975269.718607,C23KtukX3Yqu9t1p2,192.168.1.106,63002,4.234.116.12,2567,tcp,http,18.951681,375.0,0.0,RSTO,ShADTTR,20,2
2023-02-21 10:28:13.671889067+00:00,1676975293.671889,CdHfGs4j8ZARqi8lU1,192.168.1.106,63003,4.234.116.12,2567,tcp,http,18.966804,375.0,0.0,RSTO,ShADTTR,20,2
2023-02-21 10:28:37.610410929+00:00,1676975317.610411,CSXeDA1LT6cHAd6Gc8,192.168.1.106,63004,4.234.116.12,2567,tcp,http,18.950769,375.0,0.0,RSTO,ShADTTR,20,2
2023-02-21 10:29:01.562041044+00:00,1676975341.562041,CvEV3BhlYUiAMtTb4,192.168.1.106,63006,4.234.116.12,2567,tcp,http,18.967586,375.0,0.0,RSTO,ShADTTR,20,2
2023-02-21 10:29:25.531924963+00:00,1676975365.531925,C3GDRg241dLERRGPF9,192.168.1.106,63009,4.234.116.12,2567,tcp,http,18.966355,375.0,0.0,RSTO,ShADTTR,20,2
2023-02-21 10:29:49.500365972+00:00,1676975389.500366,C6m08142YRG8bKq9Ml,192.168.1.106,63010,4.234.116.12,2567,tcp,http,18.966335,375.0,0.0,RSTO,ShADTTR,20,2
2023-02-21 10:30:13.467989922+00:00,1676975413.467990,C4wiEv2VyIjQN8VgGj,192.168.1.106,63011,4.234.116.12,2567,tcp,http,18.951986,375.0,0.0,RSTO,ShADTTR,20,2
2023-02-21 10:30:37.405141115+00:00,1676975437.405141,CFuOG04bCY3qiMln01,192.168.1.106,63012,4.234.116.12,2567,tcp,http,18.968115,375.0,0.0,RSTO,ShADTTR,20,2
2023-02-21 10:31:01.342943907+00:00,1676975461.342944,CZLLV1XOAQDxgd35e,192.168.1.106,63015,4.234.116.12,2567,tcp,http,18.952253,375.0,0.0,RSTO,ShADTTR,20,2
2023-02-21 10:31:25.296428919+00:00,1676975485.296429,CC6UjB3PHcXwoOvxad,192.168.1.106,63023,4.234.116.12,2567,tcp,http,18.951394,375.0,0.0,RSTO,ShADTTR,20,2
2023-02-21 10:31:49.281356096+00:00,1676975509.281356,Cz4b6x2s55CxJ4XDE6,192.168.1.106,63024,4.234.116.12,2567,tcp,http,19.023111,375.0,0.0,RSTO,ShADTTR,20,2
2023-02-21 10:32:13.315208912+00:00,1676975533.315209,C4vBYE1Biy7P8wZ4lf,192.168.1.106,64058,4.234.116.12,2567,tcp,http,18.979792,375.0,0.0,RSTO,ShADTTR,20,2
2023-02-21 10:32:37.296103954+00:00,1676975557.296104,CwFACn3ZVgNPJv9Cs6,192.168.1.106,64061,4.234.116.12,2567,tcp,http,18.970049,375.0,0.0,RSTO,ShADTTR,20,2
2023-02-21 10:33:01.267482995+00:00,1676975581.267483,CLnCYs4UbQkfUZDL4k,192.168.1.106,64062,4.234.116.12,2567,tcp,http,18.954368,375.0,0.0,RSTO,ShADTTR,20,2
2023-02-21 10:33:25.222517014+00:00,1676975605.222517,CwIZDPuCdR0nn6689,192.168.1.106,64063,4.234.116.12,2567,tcp,http,18.985833,375.0,0.0,RSTO,ShADTTR,20,2
2023-02-21 10:33:49.207914114+00:00,1676975629.207914,CXmD0GzSc53pCuj8f,192.168.1.106,64064,4.234.116.12,2567,tcp,http,9.358701,375.0,0.0,S1,ShADTT,18,2
2023-02-21 10:34:13.175710917+00:00,1676975653.175711,C6FlJT2k4k53vu4Qt6,192.168.1.106,64065,4.234.116.12,2567,tcp,http,18.951154,375.0,0.0,RSTO,ShADTTR,20,2
2023-02-21 10:34:37.112859011+00:00,1676975677.112859,CaOoa2iRFCEhNuh1d,192.168.1.106,64068,4.234.116.12,2567,tcp,http,18.951638,375.0,0.0,RSTO,ShADTTR,20,2
2023-02-21 10:35:01.065848112+00:00,1676975701.065848,CzxTrt4i5YjRhGJiv,192.168.1.106,64072,4.234.116.12,2567,tcp,http,18.96676,375.0,0.0,RSTO,ShADTTR,20,2
2023-02-21 10:35:25.033860922+00:00,1676975725.033861,CYOok83XQ4gisKQZ4h,192.168.1.106,64073,4.234.116.12,2567,tcp,http,18.982688,375.0,0.0,RSTO,SAhDTTR,20,2
2023-02-21 10:35:49.017709970+00:00,1676975749.017710,CZyZ3f1ArOBG59gs83,192.168.1.106,64074,4.234.116.12,2567,tcp,http,18.967575,375.0,0.0,RSTO,ShADTTR,20,2
2023-02-21 10:36:12.970607042+00:00,1676975772.970607,COuFFs42kR4iXS2WI5,192.168.1.106,64077,4.234.116.12,2567,tcp,http,18.969061,375.0,0.0,RSTO,ShADTTR,20,2
2023-02-21 10:36:36.938637018+00:00,1676975796.938637,CPwpdZ3z2nrMgohEL,192.168.1.106,64078,4.234.116.12,2567,tcp,http,9.358658,375.0,0.0,S1,ShADTT,18,2
2023-02-21 10:37:00.876179934+00:00,1676975820.876180,CC5VG14s0pKz73XE1g,192.168.1.106,51458,4.234.116.12,2567,tcp,http,18.968003,375.0,0.0,RSTO,ShADTTR,20,2
2023-02-21 10:37:24.845057964+00:00,1676975844.845058,C6gkqe1Q2atfDA8H6b,192.168.1.106,51459,4.234.116.12,2567,tcp,http,18.968905,375.0,0.0,RSTO,ShADTTR,20,2
2023-02-21 10:37:48.824068069+00:00,1676975868.824068,CExmMw4K235Y0Xpxyl,192.168.1.106,51460,4.234.116.12,2567,tcp,http,18.959082,375.0,0.0,RSTO,ShADTTR,20,2
2023-02-21 10:38:12.770168066+00:00,1676975892.770168,CSiA0HNWRsJ3vLFii,192.168.1.106,51465,4.234.116.12,2567,tcp,http,18.954322,375.0,0.0,RSTO,ShADTTR,20,2
2023-02-21 10:38:36.724076986+00:00,1676975916.724077,CAUjXU2mhOHA8lFNFi,192.168.1.106,51466,4.234.116.12,2567,tcp,http,18.949441,375.0,0.0,RSTO,ShADTTR,20,2
2023-02-21 10:39:00.677289963+00:00,1676975940.677290,CEz65V3ECOFT9AnYTb,192.168.1.106,51467,4.234.116.12,2567,tcp,http,19.007399,375.0,0.0,RSTO,ShADTTR,19,2
2023-02-21 10:39:24.674972057+00:00,1676975964.674972,CW1yeE4CN7U2hLoks6,192.168.1.106,51468,4.234.116.12,2567,tcp,http,18.983621,375.0,0.0,RSTO,ShADTTR,19,2
2023-02-21 10:39:48.706557035+00:00,1676975988.706557,CSczJrcVrIk8XSSHg,192.168.1.106,51472,4.234.116.12,2567,tcp,http,18.967716,375.0,0.0,RSTO,ShADTTR,20,2
2023-02-21 10:40:12.675578117+00:00,1676976012.675578,CL52Ks1xfDlMyqNzb2,192.168.1.106,51478,4.234.116.12,2567,tcp,http,18.968319,375.0,0.0,RSTO,ShADTTR,20,2
2023-02-21 10:40:36.660393953+00:00,1676976036.660394,Cx6GyC9RrwYAqyj1d,192.168.1.106,51479,4.234.116.12,2567,tcp,http,18.983917,375.0,0.0,RSTO,ShADTTR,20,2
2023-02-21 10:41:00.648104906+00:00,1676976060.648105,COcz2M27ZWOMrsykP,192.168.1.106,51480,4.234.116.12,2567,tcp,http,18.949764,375.0,0.0,RSTO,ShADTTR,19,2
2023-02-21 10:41:24.583487988+00:00,1676976084.583488,CPEMng3SQGnVUVCdOc,192.168.1.106,51484,4.234.116.12,2567,tcp,http,18.971658,375.0,0.0,RSTO,ShADTTR,20,2
2023-02-21 10:41:48.552819967+00:00,1676976108.552820,CsIAf43mbG1SYQDvz9,192.168.1.106,51485,4.234.116.12,2567,tcp,http,18.983361,375.0,0.0,RSTO,ShADTTR,20,2
2023-02-21 10:42:12.536598920+00:00,1676976132.536599,C6gQzHkUt2JWsKLP8,192.168.1.106,51741,4.234.116.12,2567,tcp,http,18.971748,375.0,0.0,RSTO,ShADTTR,20,2
2023-02-21 10:42:36.498739004+00:00,1676976156.498739,CXUGfff2HmAcNgk6e,192.168.1.106,51742,4.234.116.12,2567,tcp,http,18.959142,375.0,0.0,RSTO,ShADTTR,20,2
2023-02-21 10:43:00.459789991+00:00,1676976180.459790,CgcvQWkuwwtEZwdog,192.168.1.106,51743,4.234.116.12,2567,tcp,http,18.954488,375.0,0.0,RSTO,ShADTTR,20,2
2023-02-21 10:43:24.413269997+00:00,1676976204.413270,CYxGWI3aVy2xXwRXP,192.168.1.106,51746,4.234.116.12,2567,tcp,http,18.967448,375.0,0.0,RSTO,ShADTTR,20,2
2023-02-21 10:43:48.367230892+00:00,1676976228.367231,CvhDFK1OdQKQduPrZ4,192.168.1.106,51747,4.234.116.12,2567,tcp,http,18.983274,375.0,0.0,RSTO,ShADTTR,19,2
2023-02-21 10:44:12.350934982+00:00,1676976252.350935,C7ctsg2bDRpD0Ld47c,192.168.1.106,51749,4.234.116.12,2567,tcp,http,18.952241,375.0,0.0,RSTO,ShADTTR,20,2
2023-02-21 10:44:36.307797909+00:00,1676976276.307798,CJBEce1sL3qURZhHDd,192.168.1.106,51750,4.234.116.12,2567,tcp,http,18.964324,375.0,0.0,RSTO,ShADTTR,20,2
2023-02-21 10:45:00.273432970+00:00,1676976300.273433,CCoy0C3uKXkwdMiFX2,192.168.1.106,51755,4.234.116.12,2567,tcp,http,18.967717,375.0,0.0,RSTO,ShADTTR,20,2
2023-02-21 10:45:24.241791010+00:00,1676976324.241791,CIiSeI20IAdCQYnE26,192.168.1.106,51756,4.234.116.12,2567,tcp,http,18.967547,375.0,0.0,RSTO,ShADTTR,20,2
2023-02-21 10:45:48.194720984+00:00,1676976348.194721,CakuV6AVE5fs6GQ7k,192.168.1.106,51757,4.234.116.12,2567,tcp,http,18.968035,375.0,0.0,RSTO,ShADTTR,20,2
2023-02-21 10:46:12.163467884+00:00,1676976372.163468,C9044I1XPdbagMGFBk,192.168.1.106,51758,4.234.116.12,2567,tcp,http,18.983219,375.0,0.0,RSTO,ShADTTR,20,2
2023-02-21 10:46:36.132328987+00:00,1676976396.132329,CvDaWdVVJziLfJ1v8,192.168.1.106,51759,4.234.116.12,2567,tcp,http,18.966996,375.0,0.0,RSTO,ShADTTR,20,2
2023-02-21 10:47:00.101623058+00:00,1676976420.101623,CeC5WeD4GHj1bRYUi,192.168.1.106,53365,4.234.116.12,2567,tcp,http,18.95121,375.0,0.0,RSTO,ShADTTR,20,2
2023-02-21 10:47:24.053400040+00:00,1676976444.053400,CYRo8P1fudBK3tvWC2,192.168.1.106,53368,4.234.116.12,2567,tcp,http,18.967942,375.0,0.0,RSTO,ShADTTR,20,2
2023-02-21 10:47:48.007015944+00:00,1676976468.007016,CfLpPDVY94NepFvnb,192.168.1.106,53369,4.234.116.12,2567,tcp,http,18.952295,375.0,0.0,RSTO,ShADTTR,20,2
2023-02-21 10:48:11.975939035+00:00,1676976491.975939,CspnjuUf0vtQ0DIA5,192.168.1.106,53370,4.234.116.12,2567,tcp,http,18.951995,375.0,0.0,RSTO,ShADTTR,20,2
2023-02-21 10:48:35.913395882+00:00,1676976515.913396,C07jKf1hMwSDHyNiAf,192.168.1.106,53374,4.234.116.12,2567,tcp,http,18.973982,375.0,0.0,RSTO,ShADTTR,20,2
2023-02-21 10:48:59.897559881+00:00,1676976539.897560,Cm4VYH2S31QcVU2fkj,192.168.1.106,53375,4.234.116.12,2567,tcp,http,18.96724,375.0,0.0,RSTO,ShADTTR,20,2
2023-02-21 10:49:23.866622925+00:00,1676976563.866623,C4zvol26WaFspV6Qwa,192.168.1.106,53376,4.234.116.12,2567,tcp,http,18.966889,375.0,0.0,RSTO,ShADTTR,20,2
2023-02-21 10:49:47.835983992+00:00,1676976587.835984,CUrYO44hzsbebqJc7f,192.168.1.106,53377,4.234.116.12,2567,tcp,http,18.952248,375.0,0.0,RSTO,ShADTTR,20,2
2023-02-21 10:50:11.774014950+00:00,1676976611.774015,Crq6TV29UkXwx2Iosg,192.168.1.106,53387,4.234.116.12,2567,tcp,http,18.950855,375.0,0.0,RSTO,ShADTTR,20,2
2023-02-21 10:50:35.725687027+00:00,1676976635.725687,CujDDc2hziQ9L7mx2g,192.168.1.106,53388,4.234.116.12,2567,tcp,http,18.952416,375.0,0.0,RSTO,ShADTTR,20,2
2023-02-21 10:50:59.647803068+00:00,1676976659.647803,C4ZEx63whfpTSDG0oj,192.168.1.106,53389,4.234.116.12,2567,tcp,http,18.952848,375.0,0.0,RSTO,ShADTTR,20,2
2023-02-21 10:51:23.601176023+00:00,1676976683.601176,CiaeNZ3fzNV99huSe,192.168.1.106,53390,4.234.116.12,2567,tcp,http,18.983374,375.0,0.0,RSTO,ShADTTR,20,2
2023-02-21 10:51:47.555197001+00:00,1676976707.555197,CjFsdM2CnX9T0lxuM7,192.168.1.106,53391,4.234.116.12,2567,tcp,http,18.952821,375.0,0.0,RSTO,ShADTTR,20,2
2023-02-21 10:52:11.507544040+00:00,1676976731.507544,CMQJsK2TtcX7ztbM3g,192.168.1.106,53810,4.234.116.12,2567,tcp,http,18.967579,375.0,0.0,RSTO,ShADTTR,20,2
2023-02-21 10:52:35.464137077+00:00,1676976755.464137,CE2SVU2tgp7Ft6Z9j3,192.168.1.106,53811,4.234.116.12,2567,tcp,http,18.964082,375.0,0.0,RSTO,ShADTTR,20,2
2023-02-21 10:52:59.429785967+00:00,1676976779.429786,Crf6Vo4MAANHDQFvq3,192.168.1.106,53812,4.234.116.12,2567,tcp,http,18.951764,375.0,0.0,RSTO,ShADTTR,20,2
