timestamp_utc,uid,id.orig_h,id.orig_p,id.resp_h,id.resp_p,proto,service,duration,orig_bytes,resp_bytes,orig_pkts,resp_pkts,conn_state,history
2023-02-24 07:03:42.265453100+00:00,CrtNrt4r2pgDfGdVdh,192.168.1.106,50419,192.168.1.108,445,tcp,"krb,smb,gssapi",12.100647,3873,1205,14,10,RSTO,ShADdaR
2023-02-24 07:04:04.154683113+00:00,CWfSpF4i0snX1mmh9c,192.168.1.106,50420,192.168.1.108,445,tcp,"smb,gssapi,ntlm",14.211175,774,952,11,8,RSTO,ShADdaR
2023-02-24 07:04:04.168931007+00:00,C6Ndyi1VEssFq9TUl4,192.168.1.106,50421,192.168.1.108,139,tcp,"smb,gssapi,ntlm",14.198832,989,1301,13,11,SF,ShDdAFf
2023-02-24 07:04:04.189928055+00:00,Cbtd8I3Yg40QOKGYPj,192.168.1.106,50422,192.168.1.108,445,tcp,"krb,smb,gssapi",14.178490,3834,895,14,10,RSTO,ShADdaR
2023-02-24 07:16:04.314590931+00:00,CM3s453wwVQmjWHOph,192.168.1.106,50017,192.168.1.108,445,tcp,"smb,gssapi,ntlm",14.051598,774,952,11,8,RSTO,ShADdaR
2023-02-24 07:16:04.328941107+00:00,COPLEd3ZXjvLylu4T4,192.168.1.106,50018,192.168.1.108,139,tcp,"smb,gssapi,ntlm",14.038669,989,1301,13,11,SF,ShDdAFf
2023-02-24 07:16:04.347258091+00:00,CNDgwE4SCHaN4IDOgg,192.168.1.106,50019,192.168.1.108,445,tcp,"krb,smb,gssapi",14.021145,3834,895,14,10,RSTO,ShADdaR
2023-02-24 07:18:42.284423113+00:00,CWnXDPZfIJbcOjxbb,192.168.1.106,54196,192.168.1.108,445,tcp,"krb,smb,gssapi",12.082202,3873,1205,14,10,RSTO,ShADdaR
2023-02-24 07:28:04.471901894+00:00,Ci10jd4NBNXCMZhzB7,192.168.1.106,60385,192.168.1.108,445,tcp,"smb,gssapi,ntlm",13.894152,774,952,11,8,RSTO,ShADdaR
2023-02-24 07:28:04.485894918+00:00,CN2V5SWTIoTjTZTda,192.168.1.106,60386,192.168.1.108,139,tcp,"smb,gssapi,ntlm",13.882217,989,1301,13,11,SF,ShDdAFf
2023-02-24 07:28:04.505354881+00:00,CDk4q83dx0j8J6wIcd,192.168.1.106,60387,192.168.1.108,445,tcp,"krb,smb,gssapi",13.863943,3834,895,14,10,RSTO,ShADdaR
2023-02-24 07:33:42.297456026+00:00,CTjJj91Cebmt3A3A0h,192.168.1.106,58746,192.168.1.108,445,tcp,"krb,smb,gssapi",12.072300,3873,1205,14,10,RSTO,ShADdaR
2023-02-24 07:40:04.640585899+00:00,CPGpvg4MmYrnRfFuH,192.168.1.106,54848,192.168.1.108,445,tcp,"smb,gssapi,ntlm",13.724928,774,952,11,8,RSTO,ShADdaR
2023-02-24 07:40:04.656533957+00:00,CHAvr21d7ILzPbUA05,192.168.1.106,54849,192.168.1.108,139,tcp,"smb,gssapi,ntlm",13.711039,989,1301,13,11,SF,ShDdAFf
2023-02-24 07:40:04.675812960+00:00,C0dIEm3oVBhsMjOuik,192.168.1.106,54850,192.168.1.108,445,tcp,"krb,smb,gssapi",13.692658,3834,895,14,10,RSTO,ShADdaR
2023-02-24 07:48:42.315421104+00:00,CnLwc637l6aDyTMyEi,192.168.1.106,62937,192.168.1.108,445,tcp,"krb,smb,gssapi",12.004023,3873,1205,14,9,RSTO,ShADdaR
2023-02-24 07:48:46.054485083+00:00,C3zCrp2avjFVmgEtNb,192.168.1.106,62938,192.168.1.108,445,tcp,"smb,gssapi,krb,dce_rpc",1383.298999,578236,791217,2404,2402,RSTR,ShADdatr
2023-02-24 07:50:18.047838926+00:00,C7TZvI2XUYp2WxKJL9,192.168.1.106,63163,192.168.1.108,445,tcp,-,5.291746,0,0,3,3,RSTR,ShAFar
2023-02-24 07:50:18.417372942+00:00,CGVcFZ2WRuTbyvCHsf,192.168.1.106,63462,192.168.1.108,445,tcp,gssapi,0.026902,108,252,4,2,RSTO,ShADdR
2023-02-24 07:50:18.540411949+00:00,C7CO4E4BDiyVUodVc4,192.168.1.106,63465,192.168.1.108,445,tcp,gssapi,0.026544,108,252,4,2,RSTO,ShADdR
2023-02-24 07:50:18.576143026+00:00,COOPQh37vbeHPYHTkh,192.168.1.106,63468,192.168.1.108,445,tcp,gssapi,0.022845,108,252,4,2,RSTO,ShADdR
2023-02-24 07:50:18.650825977+00:00,CgjL2g2IHbEhRbSBf2,192.168.1.106,63471,192.168.1.108,445,tcp,gssapi,0.024877,108,252,4,2,RSTO,ShADdR
2023-02-24 07:50:18.684423923+00:00,CDV4Et30qLdm4RJPA4,192.168.1.106,63474,192.168.1.108,445,tcp,gssapi,0.028651,108,252,4,2,RSTO,ShADdR
2023-02-24 07:50:19.441211939+00:00,CqjLHL3WD4El80WIXh,192.168.1.106,63477,192.168.1.108,445,tcp,gssapi,0.028000,108,252,4,2,RSTO,ShADdR
2023-02-24 07:50:19.475627899+00:00,CHvWm44K0YIwKA4tdg,192.168.1.106,63480,192.168.1.108,445,tcp,gssapi,0.031079,108,252,4,2,RSTO,ShADdR
2023-02-24 07:50:19.511415005+00:00,Ct4OV84GvFmcFwAB16,192.168.1.106,63483,192.168.1.108,445,tcp,gssapi,0.024905,108,252,4,2,RSTO,ShADdR
2023-02-24 07:50:19.541821957+00:00,CXZ2gY12PFcSOihcY4,192.168.1.106,63486,192.168.1.108,445,tcp,gssapi,0.023003,108,252,4,2,RSTO,ShADdR
2023-02-24 07:50:19.569879055+00:00,CyNB7M233H252CS0ci,192.168.1.106,63489,192.168.1.108,445,tcp,gssapi,0.037222,108,252,4,2,RSTO,ShADdR
2023-02-24 07:50:19.612390041+00:00,Cch8Go31eEiHj3R3gi,192.168.1.106,63492,192.168.1.108,445,tcp,gssapi,0.026389,108,252,4,2,RSTO,ShADdR
2023-02-24 07:50:19.644522905+00:00,CfpFTs3bKjVieqVqg6,192.168.1.106,63495,192.168.1.108,445,tcp,gssapi,0.022881,108,252,4,2,RSTO,ShADdR
2023-02-24 07:50:19.673648119+00:00,CMiz6l43Pqu1nP6tp3,192.168.1.106,63498,192.168.1.108,445,tcp,gssapi,0.028837,108,252,4,2,RSTO,ShADdR
2023-02-24 07:50:19.708843946+00:00,Cu8CbU2My72I2cuRDi,192.168.1.106,63501,192.168.1.108,445,tcp,gssapi,0.022691,108,252,4,2,RSTO,ShADdR
2023-02-24 07:50:19.739850998+00:00,CFBezu44i47cT1qf5,192.168.1.106,63504,192.168.1.108,445,tcp,gssapi,0.023638,108,252,4,2,RSTO,ShADdR
2023-02-24 07:50:19.769493103+00:00,CLUVHD19JK1AR1dmu2,192.168.1.106,63507,192.168.1.108,445,tcp,gssapi,0.036081,108,252,4,2,RSTO,ShADdR
2023-02-24 07:50:19.810266972+00:00,Cq8o5a2CflPEkJQ5ui,192.168.1.106,63510,192.168.1.108,445,tcp,gssapi,0.030463,108,252,4,2,RSTO,ShADdR
2023-02-24 07:50:19.846101999+00:00,CtFSau3DUCrqspxqQ4,192.168.1.106,63513,192.168.1.108,445,tcp,gssapi,0.026046,108,252,4,2,RSTO,ShADdR
2023-02-24 07:50:19.926817894+00:00,CIOOTD4A7ogyRtZv9a,192.168.1.106,63516,192.168.1.108,445,tcp,gssapi,0.025454,108,252,4,2,RSTO,ShADdR
2023-02-24 07:50:19.959925890+00:00,C5fxDy1aGdoY0QCuc7,192.168.1.106,63519,192.168.1.108,445,tcp,gssapi,0.028469,108,252,4,2,RSTO,ShADdR
2023-02-24 07:50:19.997122049+00:00,CysDs32321pkzi3HNk,192.168.1.106,63522,192.168.1.108,445,tcp,gssapi,0.029743,108,252,4,2,RSTO,ShADdR
2023-02-24 07:50:20.032634973+00:00,ChBjE446D9nMsKidK7,192.168.1.106,63525,192.168.1.108,445,tcp,gssapi,0.026088,108,252,4,2,RSTO,ShADdR
2023-02-24 07:50:20.064752102+00:00,CtBVPt3rd64k2lGz5c,192.168.1.106,63528,192.168.1.108,445,tcp,gssapi,0.027158,108,252,4,2,RSTO,ShADdR
2023-02-24 07:50:20.096674919+00:00,CQSChM2wh4z33CpLI8,192.168.1.106,63531,192.168.1.108,445,tcp,gssapi,0.025267,108,252,4,2,RSTO,ShADdR
2023-02-24 07:50:20.126755953+00:00,C5JkXe3wCggz5pvVKl,192.168.1.106,63534,192.168.1.108,445,tcp,gssapi,0.026872,108,252,4,2,RSTO,ShADdR
2023-02-24 07:50:20.158389091+00:00,Cu2CAe4TFGSuvB2sGc,192.168.1.106,63537,192.168.1.108,445,tcp,gssapi,0.024002,108,252,4,2,RSTO,ShADdR
2023-02-24 07:52:04.672837019+00:00,Cau5Sb4MMYsbLETfVj,192.168.1.106,61714,192.168.1.108,445,tcp,"smb,gssapi,ntlm",12.567955,774,952,11,8,RSTO,ShADdaR
2023-02-24 07:52:04.687889099+00:00,Co0Nlw3wxujOzEUaGb,192.168.1.106,61715,192.168.1.108,139,tcp,"smb,gssapi,ntlm",12.555319,989,1301,13,11,SF,ShDdAFf
2023-02-24 07:52:04.708034039+00:00,CKMhkk1kHySqIAVF84,192.168.1.106,61716,192.168.1.108,445,tcp,"krb,smb,gssapi",12.536108,3834,895,14,10,RSTO,ShADdaR
2023-02-24 08:03:42.159195900+00:00,CZNZUu4xBkTWYjp3Wl,192.168.1.106,50370,192.168.1.108,445,tcp,"krb,smb,gssapi",11.019162,3873,1205,14,10,RSTO,ShADdaR
2023-02-24 08:04:04.794764996+00:00,CCrXw33ILpRaxOanlf,192.168.1.106,50371,192.168.1.108,445,tcp,"smb,gssapi,ntlm",12.383635,774,952,11,8,RSTO,ShADdaR
2023-02-24 08:04:04.809581995+00:00,CsIP1nWJG8TUCI9Od,192.168.1.106,50372,192.168.1.108,139,tcp,"smb,gssapi,ntlm",12.370951,989,1301,13,11,SF,ShDdAFf
2023-02-24 08:04:04.830063105+00:00,CY3Ph61gJmXfwxsv63,192.168.1.106,50373,192.168.1.108,445,tcp,"krb,smb,gssapi",12.351454,3834,895,14,10,RSTO,ShADdaR
2023-02-24 08:16:04.956264973+00:00,CNcxZZ3EknbnoaXmUa,192.168.1.106,62133,192.168.1.108,445,tcp,"smb,gssapi,ntlm",12.222526,774,952,11,8,RSTO,ShADdaR
2023-02-24 08:16:04.970973015+00:00,C6GxK133AUHYBnYEHj,192.168.1.106,62134,192.168.1.108,139,tcp,"smb,gssapi,ntlm",12.210316,989,1301,13,11,SF,ShDdAFf
2023-02-24 08:16:04.992455959+00:00,C0PYhX1mfUnLIdcDNl,192.168.1.106,62135,192.168.1.108,445,tcp,"krb,smb,gssapi",12.189919,3834,895,14,10,RSTO,ShADdaR
2023-02-24 08:18:42.173535109+00:00,CXdvhke2lsj8g2Xwg,192.168.1.106,62613,192.168.1.108,445,tcp,"krb,smb,gssapi",11.005629,3873,1205,14,10,RSTO,ShADdaR
2023-02-24 08:28:05.131098032+00:00,Clk2V4psgZJxjF0h8,192.168.1.106,57963,192.168.1.108,445,tcp,"smb,gssapi,ntlm",12.047705,774,952,11,8,RSTO,ShADdaR
2023-02-24 08:28:05.145592928+00:00,CzpB7e3NRWZzBkHnt3,192.168.1.106,57964,192.168.1.108,139,tcp,"smb,gssapi,ntlm",12.035201,989,1301,13,11,SF,ShDdAFf
2023-02-24 08:28:05.165855885+00:00,CN9ObcMlAAMA8q52h,192.168.1.106,57965,192.168.1.108,445,tcp,"krb,smb,gssapi",12.015847,3834,895,14,10,RSTO,ShADdaR
2023-02-24 08:33:42.192567110+00:00,CYZfP3ZQbRzHqSbx3,192.168.1.106,63233,192.168.1.108,445,tcp,"krb,smb,gssapi",10.986000,3873,1205,14,10,RSTO,ShADdaR
2023-02-24 08:40:05.300381899+00:00,CtyORk1221hippkHVf,192.168.1.106,61886,192.168.1.108,445,tcp,"smb,gssapi,ntlm",11.878337,774,952,11,8,RSTO,ShADdaR
2023-02-24 08:40:05.314390898+00:00,C5Dqnf9VG4WCE4Nua,192.168.1.106,61887,192.168.1.108,139,tcp,"smb,gssapi,ntlm",11.866570,989,1301,13,11,SF,ShDdAFf
2023-02-24 08:40:05.333463907+00:00,CW318t1rdrA7ld7CVj,192.168.1.106,61888,192.168.1.108,445,tcp,"krb,smb,gssapi",11.848352,3834,895,14,10,RSTO,ShADdaR
2023-02-24 08:48:42.204034090+00:00,CKIUKc1a0QZbbtSQW8,192.168.1.106,55632,192.168.1.108,445,tcp,"krb,smb,gssapi",10.974937,3873,1205,14,10,RSTO,ShADdaR
2023-02-24 08:52:05.471244097+00:00,CWbZLs4rMaLoaxnhsa,192.168.1.106,51478,192.168.1.108,445,tcp,"smb,gssapi,ntlm",11.707086,774,952,11,8,RSTO,ShADdaR
2023-02-24 08:52:05.485548973+00:00,C1yuSx1WrTWoIpVmxh,192.168.1.106,51479,192.168.1.108,139,tcp,"smb,gssapi,ntlm",11.694769,989,1301,13,11,SF,ShDdAFf
2023-02-24 08:52:05.504611969+00:00,CGpMnB3LKmnEcMLnRg,192.168.1.106,51480,192.168.1.108,445,tcp,"krb,smb,gssapi",11.676438,3834,895,14,10,RSTO,ShADdaR
2023-02-24 09:03:42.221096992+00:00,Cp1TjR1ulAvDrPOHfb,192.168.1.106,49396,192.168.1.108,445,tcp,"krb,smb,gssapi",10.957467,3873,1205,14,10,RSTO,ShADdaR
2023-02-24 09:04:05.639089108+00:00,CZzZgk3sYzW9vWOfac,192.168.1.106,49397,192.168.1.108,445,tcp,"smb,gssapi,ntlm",11.539842,774,952,11,7,RSTO,ShADdR
2023-02-24 09:04:05.654706001+00:00,CNKewg2uIeByHz9SGa,192.168.1.106,49398,192.168.1.108,139,tcp,"smb,gssapi,ntlm",11.526049,989,1301,13,11,SF,ShDdAFf
2023-02-24 09:04:05.673784018+00:00,CuWD883Kmp0e8A7Px9,192.168.1.106,49399,192.168.1.108,445,tcp,"krb,smb,gssapi",11.507735,3834,900,14,10,RSTO,ShADdaR
2023-02-24 09:16:05.799365997+00:00,CeMoTJ2zRjKALZI762,192.168.1.106,51848,192.168.1.108,445,tcp,"smb,gssapi,ntlm",11.379526,774,952,11,7,RSTO,ShADdR
2023-02-24 09:16:05.815716982+00:00,CeLFSP1lXSmucm9KOi,192.168.1.106,51849,192.168.1.108,139,tcp,"smb,gssapi,ntlm",11.365065,989,1301,13,11,SF,ShDdAFf
2023-02-24 09:16:05.834835052+00:00,CcYctG4sbzAaoxJoh5,192.168.1.106,51850,192.168.1.108,445,tcp,"krb,smb,gssapi",11.346783,3834,895,14,10,RSTO,ShADdaR
2023-02-24 09:18:42.237689972+00:00,CqKjZ33QxtL9qvrQi5,192.168.1.106,50663,192.168.1.108,445,tcp,"krb,smb,gssapi",10.940738,3873,1205,14,10,RSTO,ShADdaR
2023-02-24 09:28:05.969271898+00:00,C65wFM3daz39Ckbhz5,192.168.1.106,51874,192.168.1.108,445,tcp,"smb,gssapi,ntlm",17.209076,774,952,11,8,RSTO,ShADdaR
2023-02-24 09:28:05.982981920+00:00,CJI76MwtqCZkVCg78,192.168.1.106,51875,192.168.1.108,139,tcp,"smb,gssapi,ntlm",17.197597,989,1301,13,11,SF,ShDdAFf
2023-02-24 09:28:06.001668930+00:00,CmDhNGsUP3AMt8Hq2,192.168.1.106,51876,192.168.1.108,445,tcp,"krb,smb,gssapi",17.179557,3834,895,14,10,RSTO,ShADdaR
2023-02-24 09:33:42.362230062+00:00,CAC4MG2N9TN4P3F3O6,192.168.1.106,60011,192.168.1.108,445,tcp,"krb,smb,gssapi",10.816225,3873,1205,14,9,RSTO,ShADdaR
2023-02-24 09:40:06.127461910+00:00,Cdg21C21F3ZcJWwR9,192.168.1.106,54410,192.168.1.108,445,tcp,"smb,gssapi,ntlm",11.049953,774,952,11,8,RSTO,ShADdaR
2023-02-24 09:40:06.140429020+00:00,CNEe6PSGG1d1ruEb5,192.168.1.106,54411,192.168.1.108,139,tcp,"smb,gssapi,ntlm",11.036986,989,1301,13,11,SF,ShDdAFf
2023-02-24 09:40:06.159944057+00:00,CKMmGz3DRXGOAJ9RBk,192.168.1.106,54412,192.168.1.108,445,tcp,"krb,smb,gssapi",11.021417,3834,895,14,10,RSTO,ShADdaR
2023-02-24 09:48:42.377161026+00:00,C0Ddtg4P2vBWqeQFrg,192.168.1.106,61024,192.168.1.108,445,tcp,"krb,smb,gssapi",10.800208,3873,1205,14,10,RSTO,ShADdaR
2023-02-24 09:52:06.298686981+00:00,C2B07w18QN4JkMaFg2,192.168.1.106,56891,192.168.1.108,445,tcp,"smb,gssapi,ntlm",10.880043,774,952,11,8,RSTO,ShADdaR
2023-02-24 09:52:06.313711882+00:00,CDH8133MZILEQDcYQk,192.168.1.106,56892,192.168.1.108,139,tcp,"smb,gssapi,ntlm",10.866733,989,1301,13,11,SF,ShDdAFf
2023-02-24 09:52:06.333661079+00:00,CLoMkH35yXre7t5RL6,192.168.1.106,56893,192.168.1.108,445,tcp,"krb,smb,gssapi",10.847521,3834,895,14,10,RSTO,ShADdaR
2023-02-24 10:03:42.394546032+00:00,COWzC22qOJX1CdGSA4,192.168.1.106,65300,192.168.1.108,445,tcp,"krb,smb,gssapi",10.784152,3873,1205,14,10,RSTO,ShADdaR
2023-02-24 10:04:06.467048883+00:00,CgloSn21dnIU3MMsE8,192.168.1.106,65301,192.168.1.108,445,tcp,"smb,gssapi,ntlm",10.711261,774,952,11,8,RSTO,ShADdaR
2023-02-24 10:04:06.481914997+00:00,CueRta3oGdRynbb1fj,192.168.1.106,65302,192.168.1.108,139,tcp,"smb,gssapi,ntlm",10.698282,989,1301,13,11,SF,ShDdAFf
2023-02-24 10:04:06.500197887+00:00,CRVYfI3woYYGJRwEk2,192.168.1.106,65303,192.168.1.108,445,tcp,"krb,smb,gssapi",10.680952,3834,895,14,10,RSTO,ShADdaR
2023-02-24 10:16:06.628530025+00:00,CYv8Ws1QLjQnJt6E16,192.168.1.106,58550,192.168.1.108,445,tcp,"smb,gssapi,ntlm",10.550266,774,952,11,7,RSTO,ShADdR
2023-02-24 10:16:06.643338919+00:00,CpkOD3N2nKOV9f4ff,192.168.1.106,58551,192.168.1.108,139,tcp,"smb,gssapi,ntlm",10.536848,989,1301,13,11,SF,ShDdAFf
2023-02-24 10:16:06.662971020+00:00,C2Ydhj4buqanjGyp4f,192.168.1.106,58552,192.168.1.108,445,tcp,"krb,smb,gssapi",10.518154,3834,895,14,10,RSTO,ShADdaR
2023-02-24 10:18:42.409431934+00:00,Cwq7kF2e0v32dZb4Se,192.168.1.106,58075,192.168.1.108,445,tcp,"krb,smb,gssapi",10.769112,3873,1205,14,10,RSTO,ShADdaR
2023-02-24 10:28:06.799397945+00:00,CpPBWs4ufnnMlqvYtg,192.168.1.106,50417,192.168.1.108,445,tcp,"smb,gssapi,ntlm",10.379169,774,952,11,8,RSTO,ShADdaR
2023-02-24 10:28:06.814076900+00:00,C6wuQW2wK6CWYo1Iv3,192.168.1.106,50418,192.168.1.108,139,tcp,"smb,gssapi,ntlm",10.366604,989,1301,13,11,SF,ShDdAFf
2023-02-24 10:28:06.832724094+00:00,CqfoMy3Rbo1fDSaJA5,192.168.1.106,50419,192.168.1.108,445,tcp,"krb,smb,gssapi",10.348560,3834,895,14,10,RSTO,ShADdaR
2023-02-24 10:33:42.424988031+00:00,CnOevxbrN5oh8wtgh,192.168.1.106,58251,192.168.1.108,445,tcp,"krb,smb,gssapi",10.753348,3873,1205,14,10,RSTO,ShADdaR
2023-02-24 10:40:06.967359066+00:00,C5CEPW16Ui791T4gge,192.168.1.106,49520,192.168.1.108,445,tcp,"smb,gssapi,ntlm",10.211561,774,952,11,8,RSTO,ShADdaR
2023-02-24 10:40:06.982445955+00:00,C8NbOo3ElcTo94gN11,192.168.1.106,49521,192.168.1.108,139,tcp,"smb,gssapi,ntlm",10.198707,989,1301,13,11,SF,ShDdAFf
2023-02-24 10:40:07.001100063+00:00,CdDwTb1qZHCEVrDhFd,192.168.1.106,49522,192.168.1.108,445,tcp,"krb,smb,gssapi",10.181195,3834,895,14,10,RSTO,ShADdaR
2023-02-24 10:48:42.438039064+00:00,CPR8sC4Ohm1cmkpJn8,192.168.1.106,60961,192.168.1.108,445,tcp,"krb,smb,gssapi",10.740526,3873,1205,14,10,RSTO,ShADdaR
2023-02-24 10:52:07.126195908+00:00,CHyw4LhbEhK97Z24k,192.168.1.106,49740,192.168.1.108,445,tcp,"smb,gssapi,ntlm",10.051953,774,952,11,8,RSTO,ShADdaR
2023-02-24 10:52:07.139914036+00:00,CFgRou2m7shMX376Ed,192.168.1.106,49741,192.168.1.108,139,tcp,"smb,gssapi,ntlm",10.040037,989,1301,13,11,SF,ShDdAFf
2023-02-24 10:52:07.160237074+00:00,Cr7e5spcAKnmHCpf2,192.168.1.106,49742,192.168.1.108,445,tcp,"krb,smb,gssapi",16.018073,3834,895,14,10,RSTO,ShADdaR
2023-02-24 11:03:42.455526114+00:00,ChBRUd3cEgE203GYWl,192.168.1.106,61971,192.168.1.108,445,tcp,"krb,smb,gssapi",10.723494,3873,1205,14,10,RSTO,ShADdaR
2023-02-24 11:04:07.295517921+00:00,CJ6y1F4awl9xbgHs65,192.168.1.106,61972,192.168.1.108,445,tcp,"smb,gssapi,ntlm",15.883198,774,952,11,8,RSTO,ShADdaR
2023-02-24 11:04:07.310127020+00:00,CeaHlg22hTSfpe3Zhd,192.168.1.106,61973,192.168.1.108,139,tcp,"smb,gssapi,ntlm",15.870246,989,1301,13,11,SF,ShDdAFf
2023-02-24 11:04:07.328654051+00:00,C06WzcIBv0ngFnC1l,192.168.1.106,61974,192.168.1.108,445,tcp,"krb,smb,gssapi",15.852573,3834,895,14,10,RSTO,ShADdaR
2023-02-24 11:16:07.456763983+00:00,CFdDFn4EJb1nuUKF2c,192.168.1.106,57249,192.168.1.108,445,tcp,"smb,gssapi,ntlm",15.721880,774,952,11,7,RSTO,ShADdR
2023-02-24 11:16:07.471376896+00:00,Cg5j7g3Xq24wEvRxu4,192.168.1.106,57250,192.168.1.108,139,tcp,"smb,gssapi,ntlm",15.709293,989,1301,13,11,SF,ShDdAFf
2023-02-24 11:16:07.490632057+00:00,CBGiss4EGqjfY3lWFc,192.168.1.106,57251,192.168.1.108,445,tcp,"krb,smb,gssapi",15.690906,3834,900,14,10,RSTO,ShADdaR
2023-02-24 11:18:42.470140934+00:00,CeGfnx4Xtu4rnPvLWj,192.168.1.106,49574,192.168.1.108,445,tcp,"krb,smb,gssapi",10.708606,3873,1205,14,10,RSTO,ShADdaR
2023-02-24 11:28:07.627932072+00:00,CEAD4C32CFDVFZ2Uwe,192.168.1.106,52507,192.168.1.108,445,tcp,"smb,gssapi,ntlm",15.550624,774,952,11,7,RSTO,ShADdR
2023-02-24 11:28:07.641386986+00:00,CgM75538Rw9aUTy5i7,192.168.1.106,52508,192.168.1.108,139,tcp,"smb,gssapi,ntlm",15.539360,989,1301,13,11,SF,ShDdAFf
2023-02-24 11:28:07.662482023+00:00,Cqhmfu3f0BgPVmpLlj,192.168.1.106,52509,192.168.1.108,445,tcp,"krb,smb,gssapi",15.519229,3834,895,14,10,RSTO,ShADdaR
2023-02-24 11:33:42.487468958+00:00,CWyZQM2UQxnGlk0zT8,192.168.1.106,56116,192.168.1.108,445,tcp,"krb,smb,gssapi",10.691006,3873,1205,14,10,RSTO,ShADdaR
2023-02-24 11:40:07.799082994+00:00,C5d5g12Zzy5AAFNGre,192.168.1.106,55271,192.168.1.108,445,tcp,"smb,gssapi,ntlm",15.378319,774,952,11,8,RSTO,ShADdaR
2023-02-24 11:40:07.813591003+00:00,CZklTrjGB1Er2GhWk,192.168.1.106,55272,192.168.1.108,139,tcp,"smb,gssapi,ntlm",15.363811,989,1301,13,11,SF,ShDdAFf
2023-02-24 11:40:07.831789017+00:00,CWX2qY2RDuChS8lmBc,192.168.1.106,55273,192.168.1.108,445,tcp,"krb,smb,gssapi",15.345613,3834,895,14,10,RSTO,ShADdaR
2023-02-24 11:48:42.502450943+00:00,C38F1WxOB64Hqxx3b,192.168.1.106,54569,192.168.1.108,445,tcp,"krb,smb,gssapi",10.676222,3873,1205,14,10,RSTO,ShADdaR
2023-02-24 11:52:07.954909086+00:00,CCVU7x4mI0EOWAk079,192.168.1.106,63109,192.168.1.108,445,tcp,"smb,gssapi,ntlm",15.223623,774,952,11,8,RSTO,ShADdaR
2023-02-24 11:52:07.969928026+00:00,C8sY5k2GTl9uAxg2z5,192.168.1.106,63110,192.168.1.108,139,tcp,"smb,gssapi,ntlm",15.210249,989,1301,13,12,SF,ShDdaAFf
2023-02-24 11:52:07.988519907+00:00,CP2xm01VcaQA4zniNc,192.168.1.106,63111,192.168.1.108,445,tcp,"krb,smb,gssapi",15.192551,3834,895,14,10,RSTO,ShADdaR
2023-02-24 12:03:42.521929979+00:00,CKFr3E33QZEG8m6Um9,192.168.1.106,62238,192.168.1.108,445,tcp,"krb,smb,gssapi",10.656735,3873,1205,14,10,RSTO,ShADdaR
2023-02-24 12:04:08.123586893+00:00,CJ05XBKvbTbeMayi4,192.168.1.106,62239,192.168.1.108,445,tcp,"smb,gssapi,ntlm",15.054842,774,952,11,8,RSTO,ShADdaR
2023-02-24 12:04:08.138523102+00:00,Ci1cPA1poSoxC0szPb,192.168.1.106,62240,192.168.1.108,139,tcp,"smb,gssapi,ntlm",15.041836,989,1301,13,11,SF,ShDdAFf
2023-02-24 12:04:08.157474041+00:00,C64K332RhuuMFP4pDg,192.168.1.106,62241,192.168.1.108,445,tcp,"krb,smb,gssapi",15.023916,3834,895,14,10,RSTO,ShADdaR
2023-02-24 12:16:08.281446934+00:00,CIzopG2CFFK8HRPq7k,192.168.1.106,62034,192.168.1.108,445,tcp,"smb,gssapi,ntlm",14.897330,774,952,11,8,RSTO,ShADdaR
2023-02-24 12:16:08.298470020+00:00,CnEkqcwUvIfPYEuM6,192.168.1.106,62035,192.168.1.108,139,tcp,"smb,gssapi,ntlm",14.882367,989,1301,13,11,SF,ShDdAFf
2023-02-24 12:16:08.316345930+00:00,CCPVtyX7hsCbsSB5i,192.168.1.106,62036,192.168.1.108,445,tcp,"krb,smb,gssapi",14.865557,3834,895,14,10,RSTO,ShADdaR
2023-02-24 12:18:42.534599065+00:00,CCx20t7JuqUvxVNFg,192.168.1.106,55443,192.168.1.108,445,tcp,"krb,smb,gssapi",10.642756,3873,1205,14,10,RSTO,ShADdaR
2023-02-24 12:28:08.440360069+00:00,C3UEC3IqUE6mrbQnf,192.168.1.106,57745,192.168.1.108,445,tcp,"smb,gssapi,ntlm",14.738385,774,952,11,7,RSTO,ShADdR
2023-02-24 12:28:08.454787970+00:00,C1xVS7Zqb8KBPIXVb,192.168.1.106,57746,192.168.1.108,139,tcp,"smb,gssapi,ntlm",14.725816,989,1301,13,11,SF,ShDdAFf
2023-02-24 12:28:08.475579023+00:00,CBUibVgBmFdjFQf0f,192.168.1.106,57747,192.168.1.108,445,tcp,"krb,smb,gssapi",14.705761,3834,895,14,10,RSTO,ShADdaR
2023-02-24 12:33:42.546933889+00:00,CXeu4p4kHx9AynTbb,192.168.1.106,54946,192.168.1.108,445,tcp,"krb,smb,gssapi",10.631443,3873,1205,14,10,RSTO,ShADdaR
2023-02-24 12:40:08.611687899+00:00,CCr0T33YUVZbs4HRXg,192.168.1.106,51034,192.168.1.108,445,tcp,"smb,gssapi,ntlm",14.565683,774,952,11,8,RSTO,ShADdaR
2023-02-24 12:40:08.626419067+00:00,CtvLds19nuvQWJcb23,192.168.1.106,51035,192.168.1.108,139,tcp,"smb,gssapi,ntlm",14.550952,989,1301,13,11,SF,ShDdAFf
2023-02-24 12:40:08.644032955+00:00,Cgk6ho3VPttEkwou6,192.168.1.106,51036,192.168.1.108,445,tcp,"krb,smb,gssapi",14.533338,3834,895,14,10,RSTO,ShADdaR
